strategy,regime,count,annual_return,annual_vol,sharpe,max_drawdown,VaR(95%),skew
Wei_adj_time_series_momentum_2M,Bull Low Vol,486,0.08106111221733903,0.06083771829248551,1.3324153911826022,-0.07995595295143287,0.005678093788455584,0.009298883042168903
Wei_adj_time_series_momentum_2M_w_asset_stop,Bear High Vol,162,-0.20503999633751624,0.10048227738757526,-2.0405588096560168,-0.13774491235641617,0.014371645081542808,-0.5848527905297821
Wei_adj_time_series_momentum_2M_w_asset_stop,Bear Low Vol,107,-0.09732740680163532,0.05937514073016788,-1.6391945451370409,-0.05344710373993644,0.005308076108600698,-2.848369742079891
Wei_adj_time_series_momentum_2M_w_asset_stop,Bull High Vol,214,0.12428284004028112,0.03273895506556278,3.79617613914046,-0.011525990917236939,0.0026578477532341036,-0.6568186587226644
Wei_adj_time_series_momentum_2M_w_asset_stop,Bull Low Vol,486,0.016264764995346015,0.033259364682936235,0.4890281323891516,-0.06316920765131018,0.0028849307675510977,-1.0358969456839102
Wei_adj_time_series_momentum_3M,Bear High Vol,162,-0.16651113496668557,0.12548836291761792,-1.3269049901941805,-0.14166714944437475,0.01595864096559087,-0.4807511329509062
Wei_adj_time_series_momentum_3M,Bear Low Vol,107,-0.07954458209489013,0.06235680840214055,-1.2756358789549525,-0.06008598644119456,0.00653706646124767,-1.7550413808598615
Wei_adj_time_series_momentum_3M,Bull High Vol,214,0.28759157623255893,0.07400192222978577,3.886271701693761,-0.044439544472763215,0.0063095365017171124,-0.9801977694418631
Wei_adj_time_series_momentum_3M,Bull Low Vol,486,0.09508484860166089,0.05322083622187771,1.7866094438135485,-0.04575713883973831,0.005329598575037864,-0.14851848928537772
Wei_adj_time_series_momentum_3M_w_asset_stop,Bear High Vol,162,-0.21120997332760783,0.08576465850503717,-2.4626690878178326,-0.14210345433466676,0.012945732296129792,-0.31278287765186696
Wei_adj_time_series_momentum_3M_w_asset_stop,Bear Low Vol,107,-0.09043725296017546,0.04635101963355584,-1.9511383713920152,-0.0562138769835,0.004757749133322376,-1.981545426435364
Wei_adj_time_series_momentum_3M_w_asset_stop,Bull High Vol,214,0.10248096418213404,0.029082842561698515,3.523760236459805,-0.00971728242888703,0.002022627814683723,-0.24768256511664086
Wei_adj_time_series_momentum_3M_w_asset_stop,Bull Low Vol,486,0.027452012982974505,0.02474072537848973,1.1095880400839842,-0.02496154860487343,0.0019595630639209012,-0.8699880823770844
