strategy,base_regime,overlay_col,overlay_state,count,annual_return,annual_vol,sharpe,max_drawdown,VaR(95%),skew
Time_series_momentum_1M,Bear Low Vol,high_corr,False,52,-0.14393433781052178,0.10264228196007358,-1.4022908986621152,-0.04638778600001092,0.010699380495589219,-0.554906150491412
Time_series_momentum_1M,Bear Low Vol,high_corr,True,55,0.3066266170114924,0.151597809445727,2.022632240746636,-0.057657384011992496,0.017370116356420908,-0.3149921103897097
Time_series_momentum_1M,Bear Low Vol,strong_breadth,False,52,-0.24130937981745404,0.14503655507224894,-1.6637831731265782,-0.098519309733886,0.017665046447797567,-0.10160630788439612
Time_series_momentum_1M,Bear Low Vol,strong_breadth,True,55,0.46464836408069354,0.1121925749767136,4.141525089134773,-0.03102139904050094,0.009653464301612954,-0.2376713427642887
Time_series_momentum_1M,Bull High Vol,high_corr,False,143,0.3241972424834627,0.14736461549921037,2.1999666703245997,-0.10923188981025866,0.015275936778127113,-0.7459492323461064
Time_series_momentum_1M,Bull High Vol,high_corr,True,71,0.8697694422816904,0.18828541405504068,4.619420185290797,-0.06682599190097327,0.013386292402613879,-2.410024937975527
Time_series_momentum_1M,Bull High Vol,strong_breadth,False,58,-0.23658771922886068,0.23267156700298267,-1.016831245331441,-0.13328274811153928,0.02764239150092784,-1.5682930806607702
Time_series_momentum_1M,Bull High Vol,strong_breadth,True,156,0.9014193821758332,0.12362638056198162,7.291480815649176,-0.056443239392810374,0.011629160925182623,-0.08300064439157999
Time_series_momentum_1M,Bull Low Vol,high_corr,False,415,0.16857771723573323,0.10051049880013757,1.6772150098562886,-0.057002878569668125,0.010443551701304368,-0.20207061431806622
Time_series_momentum_1M,Bull Low Vol,high_corr,True,71,0.07600488214027767,0.09784670673234634,0.776775066617054,-0.03283833098145095,0.011582513714285031,-0.21837944963793296
Time_series_momentum_1M,Bull Low Vol,strong_breadth,False,128,-0.33081311611523745,0.11319932033104345,-2.9223948973173846,-0.17701362559547595,0.013509440426528707,0.04788009298932943
Time_series_momentum_1M,Bull Low Vol,strong_breadth,True,358,0.40318048342340407,0.09201949698382203,4.381468021872444,-0.041915371990578265,0.008238726259749354,-0.16586435950971437
Time_series_momentum_1M_w_asset_stop,Bear High Vol,high_corr,False,48,-0.4331227146918638,0.15951038235263362,-2.7153261643768647,-0.1209913399563396,0.02109325813445315,-1.434866020032902
Time_series_momentum_1M_w_asset_stop,Bear High Vol,high_corr,True,114,-0.39362383120144206,0.1634052541091543,-2.40888111797496,-0.19874987272966405,0.01745451423072348,-0.5455344657915875
Time_series_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,False,140,-0.3405716099620646,0.16123010698076443,-2.11233259308509,-0.20734692792436704,0.017203600829387145,-0.5727973940430053
Time_series_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,True,22,-0.6930140438240426,0.1627956911386496,-4.2569556907609885,-0.08646984370248911,0.027590560203206382,-2.3894051865225583
Time_series_momentum_1M_w_asset_stop,Bear Low Vol,high_corr,False,52,-0.19279204832716912,0.06458209610319632,-2.9852243881819036,-0.03794066357839776,0.009391399155872594,-0.8310499282527924
Time_series_momentum_1M_w_asset_stop,Bear Low Vol,high_corr,True,55,-0.0413623055603306,0.11632897719294495,-0.35556321871313695,-0.0568293281094292,0.013670125104160633,-1.0616788889769446
Time_series_momentum_1M_w_asset_stop,Bear Low Vol,strong_breadth,False,52,-0.2829841879944175,0.10926831302328785,-2.5898101669612705,-0.08891069815365704,0.011205140150091891,-0.8438531533851528
Time_series_momentum_1M_w_asset_stop,Bear Low Vol,strong_breadth,True,55,0.07227077948927718,0.07709316018769596,0.9374473599645169,-0.02685783115756024,0.00910207776750537,-1.0025499294265696
Time_series_momentum_1M_w_asset_stop,Bull High Vol,high_corr,False,143,0.23994910615560072,0.08277224227540968,2.898907889401056,-0.05419282662034097,0.008735810713811057,-0.7010319351251861
Time_series_momentum_1M_w_asset_stop,Bull High Vol,high_corr,True,71,0.4076216529792045,0.09571350633454358,4.258768366028311,-0.03520143690345212,0.004546584210366658,-2.7850932604574976
Time_series_momentum_1M_w_asset_stop,Bull High Vol,strong_breadth,False,58,-0.039450454865826545,0.12348532688419271,-0.31947483851926844,-0.07520914467596795,0.01576340865906091,-1.7993123598361567
Time_series_momentum_1M_w_asset_stop,Bull High Vol,strong_breadth,True,156,0.44443965657405227,0.06819444215300033,6.5172416188538085,-0.033775139491732276,0.005098950428969436,0.019125092724171535
Time_series_momentum_1M_w_asset_stop,Bull Low Vol,high_corr,False,415,0.05522063972892388,0.056856011826618535,0.9712366019853504,-0.04144749439328321,0.005805173809645041,-0.47839273306982744
Time_series_momentum_1M_w_asset_stop,Bull Low Vol,high_corr,True,71,0.05609008622521072,0.050135569028571754,1.1187683178233312,-0.019332761597286585,0.005186781512405573,-0.6220072302409687
Time_series_momentum_1M_w_asset_stop,Bull Low Vol,strong_breadth,False,128,-0.19914777980681964,0.07564176551229346,-2.632775404673146,-0.10019524291482829,0.009112438277847629,-0.34593686017716224
Time_series_momentum_1M_w_asset_stop,Bull Low Vol,strong_breadth,True,358,0.16478153978230514,0.0453931337683604,3.6300983453396207,-0.029373731372172363,0.003410416539702745,0.0539434407262428
Time_series_momentum_2M,Bear High Vol,high_corr,False,48,-0.30381247803810796,0.1927288529775183,-1.5763725739266838,-0.1425175945534768,0.025224728229428957,-0.5674490247961346
Time_series_momentum_2M,Bear High Vol,high_corr,True,114,-0.31354708578698975,0.2507564402261802,-1.2504049168355273,-0.22740322737799523,0.01907993152671912,-0.29592257198512123
Time_series_momentum_2M,Bear High Vol,strong_breadth,False,140,-0.17360174432896158,0.23581580809100872,-0.7361751772890612,-0.18736678514606198,0.018549466802599415,-0.46434251974639423
Time_series_momentum_2M,Bear High Vol,strong_breadth,True,22,-0.7826395787470903,0.2167624507372353,-3.610586501883691,-0.11359324025746442,0.026195732776934127,0.47151493546509576
Time_series_momentum_2M,Bear Low Vol,high_corr,False,52,-0.19905691783716528,0.1153576481863289,-1.7255632458425554,-0.059881397598887,0.01224318249578091,-0.6624529162089317
Time_series_momentum_2M,Bear Low Vol,high_corr,True,55,0.016189947562521345,0.15361810827185451,0.10539087966029603,-0.05304693247384762,0.01760441895230301,-0.3803488833801741
Time_series_momentum_2M,Bear Low Vol,strong_breadth,False,52,-0.27480528997787124,0.14463010004691332,-1.9000560041701784,-0.08839852154360994,0.018539933488845292,-0.2918172137992743
Time_series_momentum_2M,Bear Low Vol,strong_breadth,True,55,0.1162679291521318,0.1271443307701019,0.9144562596531619,-0.04942415489396612,0.013820597791167932,-0.5220476904928923
Time_series_momentum_2M,Bull High Vol,high_corr,False,143,0.32765537690695257,0.14857822265988277,2.20527188332979,-0.1124102554034413,0.015275936778127113,-0.7639619497600484
Time_series_momentum_2M,Bull High Vol,high_corr,True,71,0.8667803890347427,0.19120549636757767,4.533239919884024,-0.06662759902727688,0.013386292402613879,-2.298130670102389
Time_series_momentum_2M,Bull High Vol,strong_breadth,False,58,-0.26408831535071997,0.23529315583406546,-1.1223799281988531,-0.132571942897436,0.027665064672034164,-1.5139490813438907
Time_series_momentum_2M,Bull High Vol,strong_breadth,True,156,0.9307406612576925,0.12472365184234986,7.462423105075087,-0.056443239392810374,0.011629160925182623,-0.05293302663342861
Time_series_momentum_2M,Bull Low Vol,high_corr,False,415,0.09555408473868643,0.1035620272470587,0.9226749154951512,-0.13572840174589862,0.011135206177192495,-0.16600465227596659
Time_series_momentum_2M,Bull Low Vol,high_corr,True,71,0.061271714937763955,0.10322611777679691,0.5935679482807845,-0.035032042554421605,0.011061693856212277,0.07574802495511176
Time_series_momentum_2M,Bull Low Vol,strong_breadth,False,128,-0.3537963987182138,0.1139884156183122,-3.103792581018878,-0.19344048991811658,0.014150566504046893,0.1249452123626772
Time_series_momentum_2M,Bull Low Vol,strong_breadth,True,358,0.31482260742142354,0.09684724537407055,3.250713081259333,-0.08334040067616488,0.009250171932331961,-0.1387246024425766
Time_series_momentum_2M_w_asset_stop,Bear High Vol,high_corr,False,48,-0.2818395928390761,0.10673683704130839,-2.640509131163414,-0.0836344049582659,0.01575867399229999,-0.9993258348808906
Time_series_momentum_2M_w_asset_stop,Bear High Vol,high_corr,True,114,-0.2382774246637075,0.13440506146698866,-1.7728307406208137,-0.12061680329071722,0.017105359794100543,-0.11934981988007119
Time_series_momentum_2M_w_asset_stop,Bear High Vol,strong_breadth,False,140,-0.2199683324245354,0.13035370431663276,-1.6874728154270646,-0.12920934470548884,0.017079318808686444,-0.24538005088065237
Time_series_momentum_2M_w_asset_stop,Bear High Vol,strong_breadth,True,22,-0.42409278273532425,0.09959406935207431,-4.258213219866705,-0.057493124417106634,0.01382739020924899,-0.9445180604197271
Time_series_momentum_2M_w_asset_stop,Bear Low Vol,high_corr,False,52,-0.13316822876703305,0.0407853816193877,-3.2650970391737197,-0.024525409673784804,0.003199558007038938,-3.0907756151495094
Time_series_momentum_2M_w_asset_stop,Bear Low Vol,high_corr,True,55,-0.06313020199793429,0.09710929634712462,-0.6500943202417052,-0.04216882635352559,0.009350553100337436,-1.2496558867358738
Time_series_momentum_2M_w_asset_stop,Bear Low Vol,strong_breadth,False,52,-0.09926714607172848,0.08743102234115632,-1.135376705128616,-0.046517446894712045,0.00927524306606664,-1.841617211798239
Time_series_momentum_2M_w_asset_stop,Bear Low Vol,strong_breadth,True,55,-0.09650272394816894,0.06160183946323902,-1.5665558819190306,-0.026696274416130983,0.007546195379438267,-0.518979170797607
Time_series_momentum_2M_w_asset_stop,Bull High Vol,high_corr,False,143,0.12914147989678804,0.0422914646445659,3.0536062295818747,-0.02232196109606932,0.004171313778060051,-1.6169354475192868
Time_series_momentum_2M_w_asset_stop,Bull High Vol,high_corr,True,71,0.22907015376265227,0.050887203433654285,4.501527659332063,-0.01525678045256773,0.002349423295024561,-0.6746872384769237
Time_series_momentum_2M_w_asset_stop,Bull High Vol,strong_breadth,False,58,0.030231420193969738,0.068596423703164,0.44071423205369403,-0.02977131343910533,0.00557923808140441,-1.0336449442589837
Time_series_momentum_2M_w_asset_stop,Bull High Vol,strong_breadth,True,156,0.21426211796364192,0.03252401584710791,6.587812494338533,-0.012028420779466198,0.0024065276437802885,0.08536879461982082
Time_series_momentum_2M_w_asset_stop,Bull Low Vol,high_corr,False,415,0.028683772975827138,0.03798791929895395,0.7550761796163179,-0.0395573694300998,0.002763484358858814,-1.168195200496449
Time_series_momentum_2M_w_asset_stop,Bull Low Vol,high_corr,True,71,-0.008536551184911478,0.03093064016837033,-0.27599012301209835,-0.01689994994598254,0.0032734735665122575,-0.7166927119555948
Time_series_momentum_2M_w_asset_stop,Bull Low Vol,strong_breadth,False,128,-0.12038762482689536,0.05565184336644454,-2.1632279821207767,-0.059313410373282305,0.007758725294631668,-0.8735228036285818
Time_series_momentum_2M_w_asset_stop,Bull Low Vol,strong_breadth,True,358,0.07998357513646503,0.02676947279454164,2.987865160825053,-0.022040914406352363,0.0022180012265759228,-0.018594549956413138
Time_series_momentum_3M,Bear High Vol,high_corr,False,48,-0.43739991324637095,0.20185272266636922,-2.166926001633994,-0.14392870424680504,0.026858694313669003,-1.0358607243482099
Time_series_momentum_3M,Bear High Vol,high_corr,True,114,-0.301962333997986,0.24985249192275039,-1.2085624268712396,-0.2125493308875407,0.020988011559759167,-0.5877329542408836
Time_series_momentum_3M,Bear High Vol,strong_breadth,False,140,-0.27122203326600547,0.24113281705866596,-1.1247827507444539,-0.23466928536455933,0.023524442294173463,-0.664915719060603
Time_series_momentum_3M,Bear High Vol,strong_breadth,True,22,-0.6685759944375407,0.20072891345512708,-3.3307408630346655,-0.10888179916008889,0.02765478041849798,-0.9437033241742541
Time_series_momentum_3M,Bear Low Vol,high_corr,False,52,-0.154291669527862,0.12255921688299665,-1.258915269303322,-0.06319510786753835,0.012796793016104726,-0.5998297438239435
Time_series_momentum_3M,Bear Low Vol,high_corr,True,55,-0.10743195693466323,0.16326996817053308,-0.6580019469499261,-0.05033560215011956,0.018316507574304548,-0.30450712340565883
Time_series_momentum_3M,Bear Low Vol,strong_breadth,False,52,-0.28654773032291037,0.1417274966537492,-2.021821714829041,-0.09192367346869645,0.018334268888244323,-0.20833725689103771
Time_series_momentum_3M,Bear Low Vol,strong_breadth,True,55,0.04825882267373216,0.14692847651616525,0.3284511200143198,-0.04230118552532114,0.015921104268311212,-0.5663820735136813
Time_series_momentum_3M,Bull High Vol,high_corr,False,143,0.36289683316791965,0.14788390545233696,2.453930548141234,-0.11503941842593768,0.016262653553009418,-0.7933450846869992
Time_series_momentum_3M,Bull High Vol,high_corr,True,71,0.8422556603123619,0.18896705875228018,4.4571560031343225,-0.06723184665857862,0.013386292402613879,-2.3581767921984236
Time_series_momentum_3M,Bull High Vol,strong_breadth,False,58,-0.25434659661533243,0.23363230920079142,-1.0886619127525656,-0.1314249700483583,0.026395268763908134,-1.5281992537829023
Time_series_momentum_3M,Bull High Vol,strong_breadth,True,156,0.9562125711898581,0.12343909619111522,7.7464320518792285,-0.06012054269689604,0.011053167652511749,-0.12764292096116364
Time_series_momentum_3M,Bull Low Vol,high_corr,False,415,0.16024748267097633,0.10543840475175335,1.5198208190674618,-0.11601013259563142,0.011200508966661941,-0.4650940217784722
Time_series_momentum_3M,Bull Low Vol,high_corr,True,71,-0.01754781012607176,0.09541545119449861,-0.18390952310545192,-0.03283833098145106,0.010815214243325854,-0.19713912788865567
Time_series_momentum_3M,Bull Low Vol,strong_breadth,False,128,-0.30518211962941166,0.1133569276139001,-2.6922229285260686,-0.1614736851300792,0.013451800672878614,0.15485595854314133
Time_series_momentum_3M,Bull Low Vol,strong_breadth,True,358,0.3484696268272456,0.09831862223029297,3.544289158273808,-0.10163920256982006,0.009553486725689658,-0.6537598779722961
Time_series_momentum_3M_w_asset_stop,Bear High Vol,high_corr,False,48,-0.4759599600475647,0.1454767035513812,-3.271726320630158,-0.1323328127410166,0.020390502975452154,-1.9545737072228657
Time_series_momentum_3M_w_asset_stop,Bear High Vol,high_corr,True,114,-0.26737327044232473,0.107607960329099,-2.4846978757390543,-0.12319078508641379,0.01381704502934191,-0.055622112846389245
Time_series_momentum_3M_w_asset_stop,Bear High Vol,strong_breadth,False,140,-0.2512208741442137,0.11067019875710882,-2.269995689585555,-0.1448009927364734,0.01387284507343056,-0.3095550907754448
Time_series_momentum_3M_w_asset_stop,Bear High Vol,strong_breadth,True,22,-0.6930140438240426,0.1627956911386496,-4.2569556907609885,-0.08646984370248911,0.027590560203206382,-2.3894051865225583
Time_series_momentum_3M_w_asset_stop,Bear Low Vol,high_corr,False,52,-0.1773408376334008,0.057298256670399145,-3.0950477019489644,-0.03261338769052324,0.009391399155872594,-1.2637165935643215
Time_series_momentum_3M_w_asset_stop,Bear Low Vol,high_corr,True,55,-0.10023314919572268,0.09306600681481692,-1.077011388220051,-0.05024436463352977,0.0098476338813533,-0.8832693638338966
Time_series_momentum_3M_w_asset_stop,Bear Low Vol,strong_breadth,False,52,-0.28036327230287605,0.07883201789688285,-3.556464489715442,-0.08043773480242611,0.010261246794832085,-0.9746667618648082
Time_series_momentum_3M_w_asset_stop,Bear Low Vol,strong_breadth,True,55,0.021097365893087083,0.07529700322386676,0.2801886527988658,-0.02685783115756024,0.00910207776750537,-0.9853794828393654
Time_series_momentum_3M_w_asset_stop,Bull High Vol,high_corr,False,143,0.10743878696952947,0.04364224472023405,2.4618070783998225,-0.02321461380155021,0.003768009795214366,-1.219841142852014
Time_series_momentum_3M_w_asset_stop,Bull High Vol,high_corr,True,71,0.19258414425700288,0.0466193124252909,4.130994951193795,-0.012028912332431974,0.002492532124806487,0.44097861960374485
Time_series_momentum_3M_w_asset_stop,Bull High Vol,strong_breadth,False,58,0.005162697847661102,0.06507810973741857,0.079330789853791,-0.028231349265599115,0.0054584198332303675,-0.6974451697021815
Time_series_momentum_3M_w_asset_stop,Bull High Vol,strong_breadth,True,156,0.1874279474250533,0.03385456601346156,5.536267909933523,-0.014701437252153116,0.003126879797395732,0.6068236287610754
Time_series_momentum_3M_w_asset_stop,Bull Low Vol,high_corr,False,415,0.024072561340420906,0.03505653920590874,0.6866782028604668,-0.03632629037888735,0.0025388481226969986,-1.2628962345930195
Time_series_momentum_3M_w_asset_stop,Bull Low Vol,high_corr,True,71,0.010534197267871637,0.026088582733339624,0.40378572402898577,-0.013819975853859967,0.0024616871395274683,-1.074281706381262
Time_series_momentum_3M_w_asset_stop,Bull Low Vol,strong_breadth,False,128,-0.10731643847431227,0.05303974122450052,-2.0233213058124773,-0.04980391697924513,0.007439327550222363,-0.9668235713199
Time_series_momentum_3M_w_asset_stop,Bull Low Vol,strong_breadth,True,358,0.0727680697579558,0.022869869786806264,3.1818313980928763,-0.01916198968544025,0.001713316181808227,0.4379932948342759
Vol_adj_time_series_momentum_1M,Bear High Vol,high_corr,False,48,-0.48102447914650226,0.15732284935828372,-3.0575627196468282,-0.14240586469719319,0.020928546193548156,-1.5316354323814443
Vol_adj_time_series_momentum_1M,Bear High Vol,high_corr,True,114,-0.20612113567766965,0.17783538729904283,-1.1590557920345872,-0.12747384869224132,0.01740332496670798,0.13387328453577685
Vol_adj_time_series_momentum_1M,Bear High Vol,strong_breadth,False,140,-0.18349064275473204,0.1687784731133358,-1.0871685195985683,-0.14080216359841669,0.016901790084771936,0.007335173327736578
Vol_adj_time_series_momentum_1M,Bear High Vol,strong_breadth,True,22,-0.7374003815523502,0.183322949052302,-4.02241173494307,-0.1056985561717928,0.02765478041849798,-1.2781682699367938
Vol_adj_time_series_momentum_1M,Bear Low Vol,high_corr,False,52,-0.18916053826792034,0.06479665731019976,-2.9192947000700333,-0.03907515330615441,0.007369584203142794,-2.1068109589006427
Vol_adj_time_series_momentum_1M,Bear Low Vol,high_corr,True,55,0.27861699803144035,0.12870395555683156,2.164789705382536,-0.04175053630591552,0.013128535135355605,-0.4911105035482389
Vol_adj_time_series_momentum_1M,Bear Low Vol,strong_breadth,False,52,-0.15063205809380786,0.11576313804748015,-1.301209181389211,-0.0700141302105246,0.01596444253633422,-0.5955542490475116
Vol_adj_time_series_momentum_1M,Bear Low Vol,strong_breadth,True,55,0.2237118777153051,0.08963137577159408,2.4959103415458643,-0.02707537865037446,0.00950153929559899,0.017339164342558097
Vol_adj_time_series_momentum_1M,Bull High Vol,high_corr,False,143,0.1945858342217892,0.07326082552011551,2.6560693636786965,-0.04113766702875388,0.0067370738826687876,-0.5365242729900672
Vol_adj_time_series_momentum_1M,Bull High Vol,high_corr,True,71,0.5576051912226627,0.09233273967032458,6.039084220977308,-0.023611771684205918,0.006500724971686206,-1.1017723167241391
Vol_adj_time_series_momentum_1M,Bull High Vol,strong_breadth,False,58,0.09587666428787234,0.10327067756814083,0.9284016193716776,-0.04559779524363938,0.011899982920074574,-1.2562340900929188
Vol_adj_time_series_momentum_1M,Bull High Vol,strong_breadth,True,156,0.3918491759092788,0.06979594290033064,5.614211365678427,-0.021395762071139357,0.006011412396375324,0.11094867940934153
Vol_adj_time_series_momentum_1M,Bull Low Vol,high_corr,False,415,0.10557837444249163,0.06677977162451773,1.5809933438545822,-0.05910657480264858,0.006722635931310733,-0.4036925939101231
Vol_adj_time_series_momentum_1M,Bull Low Vol,high_corr,True,71,0.09088375737202847,0.06785048031731633,1.339471098023071,-0.018661757465149087,0.007706380773923291,-0.008670038172901889
Vol_adj_time_series_momentum_1M,Bull Low Vol,strong_breadth,False,128,-0.20641253818097938,0.07588596992401031,-2.7200355795369555,-0.10575806834208923,0.008516633361828613,-0.18837778944124772
Vol_adj_time_series_momentum_1M,Bull Low Vol,strong_breadth,True,358,0.24142707908260008,0.06178054199984411,3.907817433573329,-0.041915371990578376,0.005184607985154437,-0.2779780272925832
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear High Vol,high_corr,False,48,-0.45500905470239783,0.14839590785210738,-3.0661833017381026,-0.12171068345929947,0.020928546193548156,-1.879399460510137
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear High Vol,high_corr,True,114,-0.2712641306228778,0.15625904099910629,-1.7359899874492977,-0.13229436318274035,0.018535463347623606,0.09859111780400907
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,False,140,-0.24436727462631047,0.15152521715986947,-1.6127168745020592,-0.14668546159812046,0.01844489063726782,-0.049271216570592025
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,True,22,-0.6930278871704283,0.16233088566086262,-4.26923000111195,-0.08700262242285695,0.02756194429818294,-2.40580766656429
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear Low Vol,high_corr,False,52,-0.192608596725515,0.05185410594835167,-3.7144328921100143,-0.03583534164114688,0.007369584203142794,-2.0150069970054214
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear Low Vol,high_corr,True,55,0.049930880297293534,0.09819936252678126,0.5084644035614408,-0.04130699879398392,0.01241409265470832,-0.9608221525935998
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear Low Vol,strong_breadth,False,52,-0.16786008200235725,0.09936757717600876,-1.689284239113815,-0.06503839846206505,0.014429150552163228,-0.8206068811090852
Vol_adj_time_series_momentum_1M_w_asset_stop,Bear Low Vol,strong_breadth,True,55,0.020384110832383007,0.05401198856101158,0.37739974726828013,-0.02439134034552659,0.00596414304318977,-0.6779332472393611
Vol_adj_time_series_momentum_1M_w_asset_stop,Bull High Vol,high_corr,False,143,0.1618269056971715,0.04917176420869197,3.2910534796017297,-0.021803159044056608,0.004840413004481928,-0.46042719333838095
