Date,rolling_rolling_fold_1_Cross_sectional_momentum_1M,rolling_rolling_fold_1_Cross_sectional_momentum_1M_w_asset_stop,rolling_rolling_fold_2_Cross_sectional_momentum_1M,rolling_rolling_fold_2_Cross_sectional_momentum_1M_w_asset_stop,rolling_rolling_fold_3_Cross_sectional_momentum_1M,rolling_rolling_fold_3_Cross_sectional_momentum_1M_w_asset_stop,rolling_rolling_fold_4_Cross_sectional_momentum_1M,rolling_rolling_fold_4_Cross_sectional_momentum_1M_w_asset_stop,rolling_rolling_fold_5_Cross_sectional_momentum_1M,rolling_rolling_fold_5_Cross_sectional_momentum_1M_w_asset_stop
2023-12-15,4.1018735252076866e-05,4.1018735252076866e-05,,,,,,,,
2023-12-18,0.0007249265997118483,0.0007249265997118483,,,,,,,,
2023-12-19,-0.0034942686734611003,-0.0034942686734611003,,,,,,,,
2023-12-20,0.007192833062058398,0.007192833062058398,,,,,,,,
2023-12-21,-0.009531328397152795,-0.009531328397152795,,,,,,,,
2023-12-22,0.0023392677208518608,0.0023392677208518608,,,,,,,,
2023-12-25,0.003979432330456253,0.003979432330456253,,,,,,,,
2023-12-26,0.005206138593996742,0.005206138593996742,,,,,,,,
2023-12-27,0.007691647486846221,0.007691647486846221,,,,,,,,
2023-12-28,-0.0009847583877475008,-0.0009847583877475008,,,,,,,,
2023-12-29,0.0006176135656115873,0.0006176135656115873,,,,,,,,
2024-01-02,,,-0.005453185823766679,-0.005453185823766679,,,,,,
2024-01-03,,,-0.014978768898193634,-0.014978768898193634,,,,,,
2024-01-04,,,-0.0028317678181461765,-0.0028317678181461765,,,,,,
2024-01-05,,,-0.0024975637335276166,-0.0024975637335276166,,,,,,
2024-01-08,,,0.004173357764096434,0.004173357764096434,,,,,,
2024-01-09,,,0.003545404732541767,0.003545404732541767,,,,,,
2024-01-10,,,-0.0037091663236821057,-0.0037091663236821057,,,,,,
2024-01-11,,,0.006722897875582838,0.006722897875582838,,,,,,
2024-01-12,,,-0.0021960960268475266,-0.0021960960268475266,,,,,,
2024-01-15,,,0.0007823505602930087,0.0007823505602930087,,,,,,
2024-01-16,,,-0.004429646836133185,-0.004429646836133185,,,,,,
2024-01-17,,,-0.009973721136224308,-0.009973721136224308,,,,,,
2024-01-18,,,0.001083358965734185,0.001083358965734185,,,,,,
2024-01-19,,,0.023556118601652357,0.023556118601652357,,,,,,
2024-01-22,,,0.011357449231142689,0.011357449231142689,,,,,,
2024-01-23,,,0.0021555290694308905,0.0021555290694308905,,,,,,
2024-01-24,,,0.0039053485655213055,0.0039053485655213055,,,,,,
2024-01-25,,,0.0055200208334084035,0.0055200208334084035,,,,,,
2024-01-26,,,-0.0018914374248620689,-0.0018914374248620689,,,,,,
2024-01-29,,,0.0055444775591640275,0.0055444775591640275,,,,,,
2024-01-30,,,0.0025331284385640826,0.0025331284385640826,,,,,,
2024-01-31,,,-0.010694500965008902,-0.010694500965008902,,,,,,
2024-02-01,,,-0.003511434468922615,-0.003511434468922615,,,,,,
2024-02-02,,,0.008218092924361793,0.008218092924361793,,,,,,
2024-02-05,,,0.004836464524751932,0.004836464524751932,,,,,,
2024-02-06,,,0.0,0.0,,,,,,
2024-02-07,,,0.0,0.0,,,,,,
2024-02-08,,,0.0,0.0,,,,,,
2024-02-09,,,0.0,0.0,,,,,,
2024-02-12,,,0.0,0.0,,,,,,
2024-02-13,,,0.0,0.0,,,,,,
2024-02-14,,,0.0,0.0,,,,,,
2024-02-15,,,0.03457584700354317,0.03457584700354317,,,,,,
2024-02-16,,,0.0008978743316801102,0.0008978743316801102,,,,,,
2024-02-19,,,-0.0009756394184072301,-0.0009756394184072301,,,,,,
2024-02-20,,,0.0037777155664834305,0.0037777155664834305,,,,,,
2024-02-21,,,-0.005195195318223835,-0.005195195318223835,,,,,,
2024-02-22,,,0.013259401914018795,0.013259401914018795,,,,,,
2024-02-23,,,0.007551313222760967,0.007551313222760967,,,,,,
2024-02-26,,,-0.0004550341616902375,-0.0004550341616902375,,,,,,
2024-02-27,,,-0.0018705564161859707,-0.0018705564161859707,,,,,,
2024-02-28,,,0.0,0.0,,,,,,
2024-02-29,,,0.0006402644039476161,0.0006402644039476161,,,,,,
2024-03-01,,,0.0012482143741212935,0.0012482143741212935,,,,,,
2024-03-04,,,0.02184845755467499,0.02184845755467499,,,,,,
2024-03-05,,,0.004166500466668725,0.004166500466668725,,,,,,
2024-03-06,,,0.003392093918170926,0.003392093918170926,,,,,,
2024-03-07,,,0.011896872073535235,0.011896872073535235,,,,,,
2024-03-08,,,0.0072044758314345515,0.0072044758314345515,,,,,,
2024-03-11,,,-0.007307618219858412,-0.007307618219858412,,,,,,
2024-03-12,,,0.011960034291718033,0.011960034291718033,,,,,,
2024-03-13,,,0.005151274899381558,0.005151274899381558,,,,,,
2024-03-14,,,-0.004197128883536925,-0.004197128883536925,,,,,,
2024-03-15,,,-0.004604939429602488,-0.004604939429602488,,,,,,
2024-03-18,,,0.0056265368686608955,0.0056265368686608955,,,,,,
2024-03-19,,,0.002701508208832304,0.002701508208832304,,,,,,
2024-03-20,,,-0.0013148993420387923,-0.0013148993420387923,,,,,,
2024-03-21,,,0.023082569409655525,0.023082569409655525,,,,,,
2024-03-22,,,0.00013734703168197466,0.00013734703168197466,,,,,,
2024-03-25,,,-0.0007092238405459985,-0.0007092238405459985,,,,,,
2024-03-26,,,-0.003138853944617753,-0.003138853944617753,,,,,,
2024-03-27,,,0.0037215747913103606,0.0037215747913103606,,,,,,
2024-03-28,,,-8.969039169420394e-05,-8.969039169420394e-05,,,,,,
2024-03-29,,,0.0012500256834192705,0.0012500256834192705,,,,,,
2024-04-01,,,-0.0011604035615407219,-0.0011604035615407219,,,,,,
2024-04-02,,,0.01201533855569248,0.01201533855569248,,,,,,
2024-04-03,,,-0.006885108472026648,-0.006885108472026648,,,,,,
2024-04-04,,,0.0,0.0,,,,,,
2024-04-05,,,0.0,0.0,,,,,,
2024-04-08,,,0.00613404575126018,0.00613404575126018,,,,,,
2024-04-09,,,0.01709268563292969,0.01709268563292969,,,,,,
2024-04-10,,,-0.0003382921886373202,-0.0003382921886373202,,,,,,
2024-04-11,,,-0.005539753760454859,-0.005539753760454859,,,,,,
2024-04-12,,,0.004214682075827587,0.004214682075827587,,,,,,
2024-04-15,,,-0.013489933854098017,-0.013489933854098017,,,,,,
2024-04-16,,,-0.03180557012114391,-0.03180557012114391,,,,,,
2024-04-17,,,0.012703504177117674,0.012703504177117674,,,,,,
2024-04-18,,,0.00391473112092636,0.00391473112092636,,,,,,
2024-04-19,,,-0.04200210234021017,-0.04200210234021017,,,,,,
2024-04-22,,,-0.005490889988820807,-0.005490889988820807,,,,,,
2024-04-23,,,0.008929048886593524,0.008929048886593524,,,,,,
2024-04-24,,,0.031451672025347474,0.031451672025347474,,,,,,
2024-04-25,,,-0.018102843660358893,-0.018102843660358893,,,,,,
2024-04-26,,,0.018956580572132346,0.018956580572132346,,,,,,
2024-04-29,,,0.016746322604676046,0.016746322604676046,,,,,,
2024-04-30,,,0.00015804168128676386,0.00015804168128676386,,,,,,
2024-05-01,,,-0.0004615384615384616,-0.0004615384615384616,,,,,,
2024-05-02,,,-0.012973201118217554,-0.012973201118217554,,,,,,
2024-05-03,,,0.004547910009646145,0.004547910009646145,,,,,,
2024-05-06,,,0.014036310496977724,0.014036310496977724,,,,,,
2024-05-07,,,0.006449954424816355,0.006449954424816355,,,,,,
2024-05-08,,,0.0032147373045126907,0.0032147373045126907,,,,,,
2024-05-09,,,-0.0016518438450121918,-0.0016518438450121918,,,,,,
2024-05-10,,,0.00513017461129118,0.00513017461129118,,,,,,
2024-05-13,,,0.006284230777819708,0.006284230777819708,,,,,,
2024-05-14,,,0.005669990810575705,0.005669990810575705,,,,,,
2024-05-15,,,0.011283292515243506,0.011283292515243506,,,,,,
2024-05-16,,,0.008353156031536755,0.008353156031536755,,,,,,
2024-05-17,,,-0.003254129501067963,-0.003254129501067963,,,,,,
2024-05-20,,,0.0006114302285782615,0.0006114302285782615,,,,,,
2024-05-21,,,-0.00042123367550169687,-0.00042123367550169687,,,,,,
2024-05-22,,,0.015161461546463164,0.015161461546463164,,,,,,
2024-05-23,,,0.003909428321234206,0.003909428321234206,,,,,,
2024-05-24,,,-0.0047185518124827,-0.0047185518124827,,,,,,
2024-05-27,,,0.013245536249346638,0.013245536249346638,,,,,,
2024-05-28,,,0.0034780933687059788,0.0034780933687059788,,,,,,
2024-05-29,,,-0.008709820419552126,-0.008709820419552126,,,,,,
2024-05-30,,,-0.016053958070315625,-0.016053958070315625,,,,,,
2024-05-31,,,-0.007033101525135058,-0.007033101525135058,,,,,,
2024-06-03,,,0.015025223400773067,0.015025223400773067,,,,,,
2024-06-04,,,-0.011412027790576955,-0.011412027790576955,,,,,,
2024-06-05,,,0.006503266920743725,0.006503266920743725,,,,,,
2024-06-06,,,0.02524429683363206,0.02524429683363206,,,,,,
2024-06-07,,,-0.004060305144516642,-0.004060305144516642,,,,,,
2024-06-10,,,0.0,0.0,,,,,,
2024-06-11,,,0.0021165727561546646,0.0021165727561546646,,,,,,
2024-06-12,,,0.013730342229714095,0.013730342229714095,,,,,,
2024-06-13,,,0.016758019921572838,0.016758019921572838,,,,,,
2024-06-14,,,0.007207128617317991,0.007207128617317991,,,,,,
2024-06-17,,,0.00026260537080002855,0.00026260537080002855,,,,,,
2024-06-18,,,0.015896657547897357,0.015896657547897357,,,,,,
2024-06-19,,,0.021270343283308277,0.021270343283308277,,,,,,
2024-06-20,,,0.009033351860411851,0.009033351860411851,,,,,,
2024-06-21,,,-0.008605013134380208,-0.008605013134380208,,,,,,
2024-06-24,,,-0.018653855798517457,-0.018653855798517457,,,,,,
2024-06-25,,,-0.0025639579115908084,-0.0025639579115908084,,,,,,
2024-06-26,,,0.008615294619948486,0.008615294619948486,,,,,,
2024-06-27,,,-0.0007869420256009745,-0.0007869420256009745,,,,,,
2024-06-28,,,0.010234985788913022,0.010234985788913022,,,,,,
2024-07-01,,,,,-0.0010464257919959778,-0.0010464257919959778,,,,
2024-07-02,,,,,-0.0042033585058319604,-0.0042033585058319604,,,,
2024-07-03,,,,,0.014835312242069161,0.014835312242069161,,,,
2024-07-04,,,,,0.018362272485745082,0.018362272485745082,,,,
2024-07-05,,,,,-0.0004896532663082576,-0.0004896532663082576,,,,
2024-07-08,,,,,0.02051609795832048,0.02051609795832048,,,,
2024-07-09,,,,,0.0006638837196710766,0.0006638837196710766,,,,
2024-07-10,,,,,0.002894544658837625,0.002894544658837625,,,,
2024-07-11,,,,,0.01694118464214473,0.01694118464214473,,,,
2024-07-12,,,,,-0.0282717201849246,-0.0282717201849246,,,,
2024-07-15,,,,,0.004672545985721754,0.004672545985721754,,,,
2024-07-16,,,,,0.004418579708788538,0.004418579708788538,,,,
2024-07-17,,,,,-0.01088873756094912,-0.01088873756094912,,,,
2024-07-18,,,,,-0.019921716174664275,-0.019921716174664275,,,,
2024-07-19,,,,,-0.017232493711247483,-0.017232493711247483,,,,
2024-07-22,,,,,-0.02573703302979719,-0.02573703302979719,,,,
2024-07-23,,,,,0.025016997655908993,0.025016997655908993,,,,
2024-07-24,,,,,0.0,0.0,,,,
2024-07-25,,,,,0.0,0.0,,,,
2024-07-26,,,,,-0.037676129042034524,-0.037676129042034524,,,,
2024-07-29,,,,,0.003976897612636352,0.003976897612636352,,,,
2024-07-30,,,,,0.0023951826281057935,0.0023951826281057935,,,,
2024-07-31,,,,,-0.0011610162832663782,-0.0011610162832663782,,,,
2024-08-01,,,,,0.02137976594438611,0.02137976594438611,,,,
2024-08-02,,,,,-0.04989779857316136,-0.04989779857316136,,,,
2024-08-05,,,,,-0.0950195330924106,-0.06507816716958952,,,,
2024-08-06,,,,,0.04761288919580627,0.0028817778711026226,,,,
2024-08-07,,,,,0.0341582784983766,0.0025525666902064433,,,,
2024-08-08,,,,,-0.021807347322496524,-0.003926678487186188,,,,
2024-08-09,,,,,0.028916804252013203,0.003965260339596339,,,,
2024-08-12,,,,,0.01580978287859431,0.0021496993117167303,,,,
2024-08-13,,,,,0.003077016604439649,0.0003058970303831698,,,,
2024-08-14,,,,,0.01424191517293026,0.003172569804566782,,,,
2024-08-15,,,,,-0.003894677909663178,0.00047560306278034045,,,,
2024-08-16,,,,,0.023520088150611712,0.0037251500300229307,,,,
2024-08-19,,,,,-0.0016270176303503701,-0.0016565718541282893,,,,
2024-08-20,,,,,0.003482221444440215,0.0015976977558247625,,,,
2024-08-21,,,,,-0.007432012848322188,-0.00023002827342281186,,,,
2024-08-22,,,,,-0.003985742349235082,0.00035778793220598594,,,,
2024-08-23,,,,,-0.0010449705249278192,-0.00048615060767765757,,,,
2024-08-26,,,,,0.0032222120843799712,0.00032078546396075737,,,,
2024-08-27,,,,,-0.004330216601296306,-0.00042130819557507383,,,,
2024-08-28,,,,,0.010044814093695066,0.0005445551428340758,,,,
2024-08-29,,,,,-0.011450922336602842,-0.002233432387383699,,,,
2024-08-30,,,,,0.005862045547696324,0.0015590442205856063,,,,
2024-09-02,,,,,-0.0029148392789524274,-0.0006679663567797406,,,,
2024-09-03,,,,,-0.0036318006916770808,-9.54062473312952e-05,,,,
2024-09-04,,,,,-0.046116073673250435,-0.0031928357695916176,,,,
2024-09-05,,,,,0.004733200517070508,-3.890475889413757e-05,,,,
2024-09-06,,,,,0.011478784360562532,0.0015417690743611161,,,,
2024-09-09,,,,,-0.015825836801673248,-0.0009829499811325661,,,,
2024-09-10,,,,,-8.123564620733973e-05,0.0003777758377221898,,,,
2024-09-11,,,,,-0.0008267434236064891,2.2708595105277096e-06,,,,
2024-09-12,,,,,0.03197098081574972,0.0007584469265152687,,,,
2024-09-13,,,,,0.006045139452206083,0.002293609032864771,,,,
2024-09-16,,,,,0.003284152910421911,0.0009432594943104171,,,,
2024-09-17,,,,,0.0,0.0,,,,
2024-09-18,,,,,-0.00836920756904414,-0.0006245503206110793,,,,
2024-09-19,,,,,0.014125787928818757,0.0009497072057400835,,,,
2024-09-20,,,,,0.010695440205037945,0.0011250173874323914,,,,
2024-09-23,,,,,0.006471961399466016,0.002061631617328137,,,,
2024-09-24,,,,,0.0069076300103327794,0.0010783362596673222,,,,
2024-09-25,,,,,0.014191114981130641,0.0010595365427699122,,,,
2024-09-26,,,,,0.007442150971033471,0.000392928925139817,,,,
2024-09-27,,,,,-0.001231956480915,3.123277245114649e-05,,,,
2024-09-30,,,,,-0.02489233231128464,-0.0008726340747359145,,,,
2024-10-01,,,,,0.00020060757474051419,-0.0013048895580654795,,,,
2024-10-02,,,,,0.0,0.0,,,,
2024-10-03,,,,,0.0,0.0,,,,
2024-10-04,,,,,0.01841954338521167,0.01875481150710365,,,,
2024-10-07,,,,,0.021959274068444324,0.006795586703294414,,,,
2024-10-08,,,,,-0.02001334300854237,-0.015806874079855926,,,,
2024-10-09,,,,,0.00024072865743656044,-0.005201777824944003,,,,
2024-10-10,,,,,0.0,0.0,,,,
2024-10-11,,,,,0.006024709023442662,-0.004818909519875651,,,,
2024-10-14,,,,,0.004879926206535085,0.0029161623416047787,,,,
2024-10-15,,,,,0.009313938629532833,-0.0030140942778592757,,,,
2024-10-16,,,,,-0.014461422819534997,-0.0037781901041847787,,,,
2024-10-17,,,,,0.004374316799816531,0.0018163701840598731,,,,
2024-10-18,,,,,0.01825899655433099,0.0029277893214090757,,,,
2024-10-21,,,,,0.0037694463726665787,0.002319873627660951,,,,
2024-10-22,,,,,-0.003056284038123089,-0.0008267018701440745,,,,
2024-10-23,,,,,-0.0027031118703481753,0.001264289939510042,,,,
2024-10-24,,,,,-0.007703718033700718,-0.0026472179687896395,,,,
2024-10-25,,,,,0.006256472458498552,0.0008648469517691724,,,,
2024-10-28,,,,,-0.002995575841047294,-0.0005889809582902289,,,,
2024-10-29,,,,,-0.015586831058159788,-0.001141653465747666,,,,
2024-10-30,,,,,-0.0025512494064643997,-0.0016667646147000047,,,,
2024-10-31,,,,,0.0,0.0,,,,
2024-11-01,,,,,-0.008755982891484493,-0.0018606051316100284,,,,
2024-11-04,,,,,0.008132067159111113,-0.0008026994030763209,,,,
2024-11-05,,,,,0.006414992506951622,0.004483854763134408,,,,
2024-11-06,,,,,0.010668287925259545,0.0011492808798283774,,,,
2024-11-07,,,,,0.0108624042195742,0.0016895189350442015,,,,
2024-11-08,,,,,0.00971370365445101,0.0036753469678023113,,,,
2024-11-11,,,,,-0.0031817887766110503,-0.0018175679498113606,,,,
2024-11-12,,,,,-0.02017980972794591,-0.002278228554265439,,,,
2024-11-13,,,,,-0.002694342523294121,-0.0012425186710729283,,,,
2024-11-14,,,,,-0.00788560724250455,-0.0005738149366454934,,,,
2024-11-15,,,,,0.0004473239597022191,-0.002221748854319984,,,,
2024-11-18,,,,,-0.011103047726018214,-0.0011307176092638907,,,,
2024-11-19,,,,,0.007098053888781341,-0.0018977095911034267,,,,
2024-11-20,,,,,0.0016368522249878923,0.0027267459511785257,,,,
2024-11-21,,,,,-0.006313485448728117,0.0009451732263538332,,,,
2024-11-22,,,,,0.011428879444417735,-0.0014274925915848543,,,,
2024-11-25,,,,,-0.001721480711712289,-0.0031911331880613613,,,,
2024-11-26,,,,,-0.013965919037450415,-0.0016648455316360476,,,,
2024-11-27,,,,,-0.008931071403626058,0.001901520632518566,,,,
2024-11-28,,,,,-0.003326614376027028,-0.00017678672061732366,,,,
2024-11-29,,,,,0.006225441610363007,0.0035352697231868426,,,,
2024-12-02,,,,,0.015989637199951057,-0.0009339704677147917,,,,
2024-12-03,,,,,0.012571197211549288,0.0022006766515225537,,,,
2024-12-04,,,,,0.005186832399131655,-0.0007192285546279067,,,,
2024-12-05,,,,,0.004422734668958356,0.0005319127093520961,,,,
2024-12-06,,,,,-0.0023434937781796616,0.0003966160067194576,,,,
2024-12-09,,,,,0.0030952134602352838,0.0008677734799907085,,,,
2024-12-10,,,,,-0.004110106012972501,0.0012575241844371508,,,,
2024-12-11,,,,,-0.0061665895972665445,0.0005059120165944026,,,,
2024-12-12,,,,,0.012470031204970774,0.0025219925846005423,,,,
2024-12-13,,,,,-0.002868481532764892,-0.0028712022258081758,,,,
2024-12-16,,,,,-0.0016752223489489614,-0.0013846102083774946,,,,
2024-12-17,,,,,0.0074503854587495075,0.00158902815162219,,,,
2024-12-18,,,,,-0.0008128690731891153,-0.000120766734782887,,,,
2024-12-19,,,,,-0.016550787712952326,-0.005624910649103429,,,,
2024-12-20,,,,,-0.008704034356981399,-0.00145243564647229,,,,
2024-12-23,,,,,0.022628596827978225,0.003957698553215227,,,,
2024-12-24,,,,,0.0015986275658067288,0.00042184955597377957,,,,
2024-12-25,,,,,0.006865147379006403,0.0026453308910427457,,,,
2024-12-26,,,,,0.0011078035549964432,0.0006785500385414565,,,,
2024-12-27,,,,,0.00048078729940973603,-0.0006232432131970239,,,,
2024-12-30,,,,,-0.007199007740195237,-0.0017865055230117388,,,,
2024-12-31,,,,,-0.007249264463347258,-0.00245515230228137,,,,
2025-01-02,,,,,,,-0.012868341646822112,-0.012868341646822112,,
