Date,Cross_sectional_momentum_1M,Cross_sectional_momentum_1M_w_asset_stop,Cross_sectional_momentum_2M,Cross_sectional_momentum_2M_w_asset_stop,Cross_sectional_momentum_3M,Cross_sectional_momentum_3M_w_asset_stop,Vol_adj_cross_sectional_momentum_1M,Vol_adj_cross_sectional_momentum_1M_w_asset_stop,Vol_adj_cross_sectional_momentum_2M,Vol_adj_cross_sectional_momentum_2M_w_asset_stop,Vol_adj_cross_sectional_momentum_3M,Vol_adj_cross_sectional_momentum_3M_w_asset_stop,Wei_adj_cross_sectional_momentum_1M,Wei_adj_cross_sectional_momentum_1M_w_asset_stop,Wei_adj_cross_sectional_momentum_2M,Wei_adj_cross_sectional_momentum_2M_w_asset_stop,Wei_adj_cross_sectional_momentum_3M,Wei_adj_cross_sectional_momentum_3M_w_asset_stop,Benchmark(0050.TW),Benchmark(SPY)
2022-01-17,0.009702471344435932,0.009702471344435932,0.007973366819500467,0.007973366819500467,0.005788565618646602,0.005788565618646602,0.006990631554856045,0.006990631554856045,0.004391749139226443,0.004391749139226443,0.0024043069496819847,0.0024043069496819847,0.006990631554856045,0.006990631554856045,0.004391749139226443,0.004391749139226443,0.0024043069496819847,0.0024043069496819847,0.01131069137541374,
2022-01-18,-0.004041864790403914,-0.004041864790403914,-0.0049018872616746955,-0.0049018872616746955,-0.004961752511806214,-0.004961752511806214,-0.003497389334524734,-0.003497389334524734,-0.0052000989373831,-0.0052000989373831,-0.0052495440444406466,-0.0052495440444406466,-0.003497389334524734,-0.003497389334524734,-0.0052000989373831,-0.0052000989373831,-0.0052495440444406466,-0.0052495440444406466,-0.011184190448961795,-0.017709612163689825
2022-01-19,-0.011596795726427689,-0.011596795726427689,-0.0087348027649622,-0.0087348027649622,-0.007784837040192336,-0.007784837040192336,-0.011184890120466268,-0.011184890120466268,-0.007229778518919143,-0.007229778518919143,-0.0060027622342578996,-0.0060027622342578996,-0.011184890120466268,-0.011184890120466268,-0.007229778518919143,-0.007229778518919143,-0.0060027622342578996,-0.0060027622342578996,-0.011976067965467463,-0.010383557878106742
2022-01-20,0.0016489099581495571,0.0016489099581495571,0.002184227019738681,0.002184227019738681,0.0036787089037298142,0.0036787089037298142,0.0009471676929066558,0.0009471676929066558,0.0013607077309001694,0.0013607077309001694,0.002959248959616883,0.002959248959616883,0.0009471676929066558,0.0009471676929066558,0.0013607077309001694,0.0013607077309001694,0.002959248959616883,0.002959248959616883,0.004040445141519466,-0.011068068622025473
2022-01-21,-0.022724323417461452,-0.022724323417461452,-0.01879822974047611,-0.01879822974047611,-0.017510000239045614,-0.017510000239045614,-0.019955955140577058,-0.019955955140577058,-0.013283400381179923,-0.013283400381179923,-0.011205858248576053,-0.011205858248576053,-0.019955955140577058,-0.019955955140577058,-0.013283400381179923,-0.013283400381179923,-0.011205858248576053,-0.011205858248576053,-0.02179753235405548,-0.01963064132886827
2022-01-24,0.0038706807996866915,0.0038706807996866915,0.0016132364813025923,0.0016132364813025923,0.001002117886663259,0.001002117886663259,0.002873974431368691,0.002873974431368691,-0.0007578553049211362,-0.0007578553049211362,-0.0012784286003981995,-0.0012784286003981995,0.002873974431368691,0.002873974431368691,-0.0007578553049211362,-0.0007578553049211362,-0.0012784286003981995,-0.0012784286003981995,0.009463765589049267,0.004246735706896265
2022-01-25,-0.019445367490043313,-0.019445367490043313,-0.017187374014571224,-0.017187374014571224,-0.015644705015695048,-0.015644705015695048,-0.016821126672767684,-0.016821126672767684,-0.013412761338679509,-0.013412761338679509,-0.011397828790550466,-0.011397828790550466,-0.016821126672767684,-0.016821126672767684,-0.013412761338679509,-0.013412761338679509,-0.011397828790550466,-0.011397828790550466,-0.016319486829969643,-0.012208974085799573
2022-01-26,0.0011341941086726764,0.0019334585908237056,-0.0005824585973226266,0.00021680588482840232,-0.0003968598677461117,0.00040240461440491755,0.00101514854275819,0.001717685848120346,-0.001808374468038477,-0.001037647414713206,-0.001615049319706636,-0.0008968142097161352,0.00101514854275819,0.001717685848120346,-0.001808374468038477,-0.001037647414713206,-0.001615049319706636,-0.0008968142097161352,-0.0007059008050479543,-0.0025087953939929575
2022-01-27,0.0,0.0,0.0015878176820073053,0.0015878176820073053,0.0015878176820073053,0.0015878176820073053,0.0,0.0,0.0019745999447606925,0.0019745999447606925,0.002069958231178001,0.002069958231178001,0.0,0.0,0.0019745999447606925,0.0019745999447606925,0.002069958231178001,0.002069958231178001,,-0.004937963506221665
2022-01-28,0.0,0.0,0.00011130724196754924,0.00011130724196754924,0.00011130724196754924,0.00011130724196754924,0.0,0.0,0.00023998663426723276,0.00023998663426723276,0.0002491570376606577,0.0002491570376606577,0.0,0.0,0.00023998663426723276,0.00023998663426723276,0.0002491570376606577,0.0002491570376606577,,0.024835410015744186
2022-01-31,0.0,0.0,-0.000361559339400946,-0.000361559339400946,-0.000361559339400946,-0.000361559339400946,0.0,0.0,-0.00034254699215378653,-0.00034254699215378653,-0.000361640053687384,-0.000361640053687384,0.0,0.0,-0.00034254699215378653,-0.00034254699215378653,-0.000361640053687384,-0.000361640053687384,,0.018011067394991365
2022-02-01,-0.0006923076923076924,-0.0004615384615384616,-0.001153846153846154,-0.0009230769230769232,-0.001153846153846154,-0.0009230769230769232,-0.0007756664389544942,-0.0005732697413992325,-0.0016095232214871232,-0.0013874259057305278,-0.0016003833859532625,-0.0013935022375998994,-0.0007756664389544942,-0.0005732697413992325,-0.0016095232214871232,-0.0013874259057305278,-0.0016003833859532625,-0.0013935022375998994,,0.006756925874457753
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00971408274181318
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.02350497399483331
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004702207959730531
2022-02-07,0.013204867459298693,0.013204867459298693,0.013204867459298693,0.013204867459298693,0.013204867459298693,0.013204867459298693,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.00826925647372762,0.0052984809878511285,-0.0032092765817484104
2022-02-08,0.005765911492523334,0.005765911492523334,0.005765911492523334,0.005765911492523334,0.005765911492523334,0.005765911492523334,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.006376219180641256,0.004216379703859463,0.00822785984758534
2022-02-09,0.005445158773659535,0.005445158773659535,0.005445158773659535,0.005445158773659535,0.005445158773659535,0.005445158773659535,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.005063599246868654,0.003498950464351891,0.014636106949445393
2022-02-10,0.008666200277498579,0.008666200277498579,0.008666200277498579,0.008666200277498579,0.008666200277498579,0.008666200277498579,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.007808209556167355,0.011506340484676247,-0.017965644680657644
2022-02-11,-0.0012206546011057041,-0.0012206546011057041,-0.0012206546011057041,-0.0012206546011057041,-0.0012206546011057041,-0.0012206546011057041,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0011910693987840166,-0.0006894595064568243,-0.019718721011119933
2022-02-14,-0.009949558815348897,-0.009949558815348897,-0.009949558815348897,-0.009949558815348897,-0.009949558815348897,-0.009949558815348897,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.010109184710495947,-0.015522594324740902,-0.003269314964678527
2022-02-15,-0.0005972128074109082,-0.0005972128074109082,-0.0005972128074109082,-0.0005972128074109082,-0.0005972128074109082,-0.0005972128074109082,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.00040342495464403076,-0.004554967837316237,0.01612686726577106
2022-02-16,0.009669249189161754,0.009669249189161754,0.009669249189161754,0.009669249189161754,0.009669249189161754,0.009669249189161754,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.009173352531049247,0.016543405802464495,0.0011208249118113134
2022-02-17,0.0030123720722138657,0.0030123720722138657,0.0030123720722138657,0.0030123720722138657,0.0030123720722138657,0.0030123720722138657,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0029665341833654667,0.0006925630730103549,-0.02136141606480546
2022-02-18,-0.0008600267033703928,-0.0008600267033703928,-0.0008600267033703928,-0.0008600267033703928,-0.0008600267033703928,-0.0008600267033703928,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.00022317107282044592,-0.0027681238511029216,-0.006475052825868022
2022-02-21,-0.0015824499602915799,-0.0015824499602915799,-0.0015824499602915799,-0.0015824499602915799,-0.0015824499602915799,-0.0015824499602915799,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0015939868890716543,-0.0020819086679448873,
2022-02-22,-0.010000314892692931,-0.010000314892692931,-0.010000314892692931,-0.010000314892692931,-0.010000314892692931,-0.010000314892692931,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.009398851773689317,-0.013560479185388608,-0.010731648076383382
2022-02-23,0.004326238277428045,0.004326238277428045,0.004326238277428045,0.004326238277428045,0.004326238277428045,0.004326238277428045,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.0037510777709339844,0.002819837005805015,-0.01773865723226875
2022-02-24,-0.019339863119915073,-0.019339863119915073,-0.019339863119915073,-0.019339863119915073,-0.019339863119915073,-0.019339863119915073,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.018090481034022346,-0.024253054117695516,0.01504911814725074
2022-02-25,-0.002131545711070916,-0.002131545711070916,-0.002131545711070916,-0.002131545711070916,-0.002131545711070916,-0.002131545711070916,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0020091517412497454,-0.0021614052245081394,0.0220640029800776
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0025585268239577408
2022-03-01,0.016089982232065873,0.016089982232065873,0.016390746239651303,0.016390746239651303,0.016390746239651303,0.016390746239651303,0.013537624158428092,0.013537624158428092,0.013602067992586148,0.013602067992586148,0.013602067992586148,0.013602067992586148,0.013537624158428092,0.013537624158428092,0.013602067992586148,0.013602067992586148,0.013602067992586148,0.013602067992586148,0.014079400348319115,-0.015230272363598085
2022-03-02,0.007782625328858454,0.007782625328858454,0.007095592199427757,0.007095592199427757,0.007095592199427757,0.007095592199427757,0.0032777203079798764,0.0032777203079798764,0.0028490907171367947,0.0028490907171367947,0.0028490907171367947,0.0028490907171367947,0.0032777203079798764,0.0032777203079798764,0.0028490907171367947,0.0028490907171367947,0.0028490907171367947,0.0028490907171367947,-0.005695999068284996,0.018396212521518462
2022-03-03,0.0063142039003514575,0.0063142039003514575,0.005880570309364047,0.005880570309364047,0.005880570309364047,0.005880570309364047,0.003749631246248597,0.003749631246248597,0.003164551176055888,0.003164551176055888,0.003164551176055888,0.003164551176055888,0.003749631246248597,0.003749631246248597,0.003164551176055888,0.003164551176055888,0.003164551176055888,0.003164551176055888,0.002148249658930901,-0.004978472037343917
2022-03-04,-0.011431257571183823,-0.011431257571183823,-0.012040527394253023,-0.012040527394253023,-0.012040527394253023,-0.012040527394253023,-0.008766480772185465,-0.008766480772185465,-0.009241973256382983,-0.009241973256382983,-0.009241973256382983,-0.009241973256382983,-0.008766480772185465,-0.008766480772185465,-0.009241973256382983,-0.009241973256382983,-0.009241973256382983,-0.009241973256382983,-0.010718113845724075,-0.008124619808514866
2022-03-07,-0.014904800221395058,-0.014904800221395058,-0.015671050346224832,-0.015671050346224832,-0.015671050346224832,-0.015671050346224832,-0.017784815158314163,-0.017784815158314163,-0.017874637816392706,-0.017874637816392706,-0.017874637816392706,-0.017874637816392706,-0.017784815158314163,-0.017784815158314163,-0.017874637816392706,-0.017874637816392706,-0.017874637816392706,-0.017874637816392706,-0.03214154601899888,-0.029479187255280204
2022-03-08,-0.02234818234652577,-0.02234818234652577,-0.023747328095665498,-0.023747328095665498,-0.023747328095665498,-0.023747328095665498,-0.018875856635618977,-0.018875856635618977,-0.02013505844991628,-0.02013505844991628,-0.02013505844991628,-0.02013505844991628,-0.018875856635618977,-0.018875856635618977,-0.02013505844991628,-0.02013505844991628,-0.02013505844991628,-0.02013505844991628,-0.02126870226504196,-0.007581700715998618
2022-03-09,0.01571121276072905,0.01571121276072905,0.01582055079005488,0.01582055079005488,0.01582055079005488,0.01582055079005488,0.013691077356908245,0.013691077356908245,0.014107314453088604,0.014107314453088604,0.014107314453088604,0.014107314453088604,0.013691077356908245,0.013691077356908245,0.014107314453088604,0.014107314453088604,0.014107314453088604,0.014107314453088604,0.010293604013288604,0.026810819608671155
2022-03-10,0.011807610553818543,0.011807610553818543,0.012834176847551428,0.012834176847551428,0.012834176847551428,0.012834176847551428,0.01422521379935726,0.01422521379935726,0.014433744762738164,0.014433744762738164,0.014433744762738164,0.014433744762738164,0.01422521379935726,0.01422521379935726,0.014433744762738164,0.014433744762738164,0.014433744762738164,0.014433744762738164,0.02905664983785372,-0.004515553354495161
2022-03-11,-0.01235075185305132,-0.01235075185305132,-0.013374816966550213,-0.013374816966550213,-0.013374816966550213,-0.013374816966550213,-0.0091417638232278,-0.0091417638232278,-0.010230712680336323,-0.010230712680336323,-0.010230712680336323,-0.010230712680336323,-0.0091417638232278,-0.0091417638232278,-0.010230712680336323,-0.010230712680336323,-0.010230712680336323,-0.010230712680336323,-0.014301519030008869,-0.012715059514942118
2022-03-14,0.0014154080933932273,0.0014154080933932273,6.340563468781445e-05,6.340563468781445e-05,6.340563468781445e-05,6.340563468781445e-05,0.0012308081087954955,0.0012308081087954955,-0.00028377390892354555,-0.00028377390892354555,-0.00028377390892354555,-0.00028377390892354555,0.0012308081087954955,0.0012308081087954955,-0.00028377390892354555,-0.00028377390892354555,-0.00028377390892354555,-0.00028377390892354555,0.0,-0.007308323066848366
2022-03-15,-0.024531772693602176,-0.024531772693602176,-0.025561107478116733,-0.025561107478116733,-0.025561107478116733,-0.025561107478116733,-0.018854560319873478,-0.018854560319873478,-0.02009138665032738,-0.02009138665032738,-0.02009138665032738,-0.02009138665032738,-0.018854560319873478,-0.018854560319873478,-0.02009138665032738,-0.02009138665032738,-0.02009138665032738,-0.02009138665032738,-0.020461310453020243,0.02199043987466287
2022-03-16,0.0017801481919861649,0.0017801481919861649,0.002130539832621536,0.002130539832621536,0.002130539832621536,0.002130539832621536,0.0023794569416708345,0.0023794569416708345,0.0027127523624046255,0.0027127523624046255,0.0027127523624046255,0.0027127523624046255,0.0023794569416708345,0.0023794569416708345,0.0027127523624046255,0.0027127523624046255,0.0027127523624046255,0.0027127523624046255,0.004177767392760101,0.02217420604853415
2022-03-17,0.027900154032928108,0.027900154032928108,0.03021630334108108,0.03021630334108108,0.03021630334108108,0.03021630334108108,0.023890420208603606,0.023890420208603606,0.02624383388540784,0.02624383388540784,0.02624383388540784,0.02624383388540784,0.023890420208603606,0.023890420208603606,0.02624383388540784,0.02624383388540784,0.02624383388540784,0.02624383388540784,0.03177002303477017,0.01251093216133281
2022-03-18,0.004995744566796036,0.004995744566796036,0.005015317099125419,0.005015317099125419,0.005015317099125419,0.005015317099125419,0.002308914338349404,0.002308914338349404,0.0025061285769147263,0.0025061285769147263,0.0025061285769147263,0.0025061285769147263,0.002308914338349404,0.002308914338349404,0.0025061285769147263,0.0025061285769147263,0.0025061285769147263,0.0025061285769147263,-0.0021993240937856484,0.010918860066386215
2022-03-21,0.007161779851365501,0.007161779851365501,0.007508118743318625,0.007508118743318625,0.007508118743318625,0.007508118743318625,0.005064923765268606,0.005064923765268606,0.005420424645596711,0.005420424645596711,0.005420424645596711,0.005420424645596711,0.005064923765268606,0.005064923765268606,0.005420424645596711,0.005420424645596711,0.005420424645596711,0.005420424645596711,0.006612739574749504,-0.0002923926222593298
2022-03-22,0.005355326330309723,0.005355326330309723,0.005399471588751922,0.005399471588751922,0.005399471588751922,0.005399471588751922,0.002888275073916567,0.002888275073916567,0.003135760037057293,0.003135760037057293,0.003135760037057293,0.003135760037057293,0.002888275073916567,0.002888275073916567,0.003135760037057293,0.003135760037057293,0.003135760037057293,0.003135760037057293,-0.0014598317389941107,0.011701391836103525
2022-03-23,0.006210078052411636,0.006210078052411636,0.006692496459611129,0.006692496459611129,0.006692496459611129,0.006692496459611129,0.006442857865788444,0.006442857865788444,0.006816221759247929,0.006816221759247929,0.006816221759247929,0.006816221759247929,0.006442857865788444,0.006442857865788444,0.006816221759247929,0.006816221759247929,0.006816221759247929,0.006816221759247929,0.009502946072786012,-0.012878419431224142
2022-03-24,0.0035100915057561227,0.0035100915057561227,0.0035100915057561227,0.0035100915057561227,0.0035100915057561227,0.0035100915057561227,0.0021250838008026853,0.0021250838008026853,0.002286647722496989,0.002286647722496989,0.002286647722496989,0.002286647722496989,0.0021250838008026853,0.0021250838008026853,0.002286647722496989,0.002286647722496989,0.002286647722496989,0.002286647722496989,-0.0007241571259646307,0.015074363734608909
2022-03-25,-0.001670847711651303,-0.001670847711651303,-0.0011949451532499414,-0.0011949451532499414,-0.0011949451532499414,-0.0011949451532499414,-0.0006926894385800529,-0.0006926894385800529,-4.524301188410908e-05,-4.524301188410908e-05,-4.524301188410908e-05,-4.524301188410908e-05,-0.0006926894385800529,-0.0006926894385800529,-4.524301188410908e-05,-4.524301188410908e-05,-4.524301188410908e-05,-4.524301188410908e-05,0.001449253248131832,0.004883598425542424
2022-03-28,-0.009328390490989992,-0.009328390490989992,-0.010166168014252042,-0.010166168014252042,-0.010166168014252042,-0.010166168014252042,-0.007287218547866957,-0.007287218547866957,-0.008244869837461566,-0.008244869837461566,-0.008244869837461566,-0.008244869837461566,-0.007287218547866957,-0.007287218547866957,-0.008244869837461566,-0.008244869837461566,-0.008244869837461566,-0.008244869837461566,-0.01085383526138406,0.007113038068738753
2022-03-29,-0.004646515563480042,-0.004646515563480042,-0.004556927840449271,-0.004556927840449271,-0.004556927840449271,-0.004556927840449271,-0.0033050411426216605,-0.0033050411426216605,-0.0033049203238980063,-0.0033049203238980063,-0.0033049203238980063,-0.0033049203238980063,-0.0033050411426216605,-0.0033050411426216605,-0.0033049203238980063,-0.0033049203238980063,-0.0033049203238980063,-0.0033049203238980063,0.0010973603410557864,0.012370827763277914
2022-03-30,0.010510851296050186,0.010510851296050186,0.011063333995523216,0.011063333995523216,0.011063333995523216,0.011063333995523216,0.00940216169572228,0.00940216169572228,0.01000472411200902,0.01000472411200902,0.01000472411200902,0.01000472411200902,0.00940216169572228,0.00940216169572228,0.01000472411200902,0.01000472411200902,0.01000472411200902,0.01000472411200902,0.012422337394389915,-0.006174792896356585
2022-03-31,-0.004827418917649382,-0.004827418917649382,-0.004986631173472004,-0.004986631173472004,-0.004986631173472004,-0.004986631173472004,-0.0026328260649951226,-0.0026328260649951226,-0.002814117894696031,-0.002814117894696031,-0.002814117894696031,-0.002814117894696031,-0.0026328260649951226,-0.0026328260649951226,-0.002814117894696031,-0.002814117894696031,-0.002814117894696031,-0.002814117894696031,-0.0032479028389056364,-0.015391317572948426
2022-04-01,-0.00670678964173037,-0.00670678964173037,-0.0069375588724996,-0.0069375588724996,-0.006894079302319497,-0.006894079302319497,-0.004759847337387445,-0.004759847337387445,-0.00503148432756599,-0.00503148432756599,-0.005019707967787142,-0.005019707967787142,-0.004759847337387445,-0.004759847337387445,-0.00503148432756599,-0.00503148432756599,-0.005019707967787142,-0.005019707967787142,-0.008327364985135643,0.0028341128726010467
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008566577431344813
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.01263132479829876
2022-04-06,-0.0005181446964029548,-0.0005181446964029548,-0.0005181446964029548,-0.0005181446964029548,-0.002252593641532792,-0.002252593641532792,-0.000567761002344668,-0.000567761002344668,-0.000567761002344668,-0.000567761002344668,-0.002153226756663394,-0.002153226756663394,-0.000567761002344668,-0.000567761002344668,-0.000567761002344668,-0.000567761002344668,-0.002153226756663394,-0.002153226756663394,-0.005111332339107211,-0.00999935653466788
