Date,0050.TW,006208.TW,006203.TW,006204.TW,00850.TW,0053.TW,00881.TW,0056.TW,00701.TW,00713.TW,00646.TW,00662.TW,00757.TW,00636.TW,006207.TW,00635U.TW,00642U.TW,00631L.TW,00632R.TW,00663L.TW,TLT,IEF,SHY,LQD,HYG
2022-01-03,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-04,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-05,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-06,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-07,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-10,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-11,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-12,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-13,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-14,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-17,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-18,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
2022-01-19,0.0,0.0,0.0,0.06807643261567685,0.0,0.06089141229255648,0.06485606036850716,0.0,0.08776385132812138,0.08567838304815405,0.10830671785692095,0.0791108366391466,0.06895404053191687,0.0,0.0,0.0,0.03892766520974369,0.030936357840653197,0.0,0.030783604305976785,0.08370539723738325,0.0,0.0,0.1920092407252428,0.0
