strategy,base_regime,overlay_col,overlay_state,count,win_rate,avg_win,avg_loss,payoff_ratio,profit_factor
Cross_sectional_momentum_1M,Bear High Vol,high_corr,False,48,0.8333333333333334,0.009565903675397003,-0.007913913443294951,1.2087450468013012,6.043725234006506
Cross_sectional_momentum_1M,Bear High Vol,high_corr,True,114,0.09090909090909091,0.026682683856048328,-0.02200516722407375,1.2125644665339035,0.12125644665339036
Cross_sectional_momentum_1M,Bear High Vol,strong_breadth,False,140,0.2,0.017742100056169496,-0.025275371744957448,0.7019520913558522,0.17548802283896306
Cross_sectional_momentum_1M,Bear High Vol,strong_breadth,True,22,1.0,0.006735346483072835,0.0,,
Cross_sectional_momentum_1M,Bear Low Vol,high_corr,False,52,0.2857142857142857,0.009708456891899808,-0.0153488434682453,0.6325204183615075,0.253008167344603
Cross_sectional_momentum_1M,Bear Low Vol,high_corr,True,55,0.16666666666666666,0.02052414665480251,-0.01392359167638697,1.4740554830841117,0.2948110966168223
Cross_sectional_momentum_1M,Bear Low Vol,strong_breadth,False,52,0.3,0.002359802700371505,-0.016058544075604222,0.14694997810894103,0.06297856204668902
Cross_sectional_momentum_1M,Bear Low Vol,strong_breadth,True,55,0.4,0.016730567522208584,-0.01145814621511713,1.4601461011324297,0.9734307340882865
Cross_sectional_momentum_1M,Bull High Vol,high_corr,False,143,0.6923076923076923,0.03232448187291551,-0.01560808969181779,2.0710082086381743,4.6597684694358925
Cross_sectional_momentum_1M,Bull High Vol,high_corr,True,71,0.75,0.03244869584135054,-0.013041523167289848,2.4881062913522918,7.464318874056874
Cross_sectional_momentum_1M,Bull High Vol,strong_breadth,False,58,0.125,0.04297652361231785,-0.021458020400438378,2.0028186575607814,0.2861169510801116
Cross_sectional_momentum_1M,Bull High Vol,strong_breadth,True,156,0.8571428571428571,0.04441685321431118,-0.009345569855205571,4.752717480311869,28.51630488187121
Cross_sectional_momentum_1M,Bull Low Vol,high_corr,False,415,0.7391304347826086,0.034852394438067605,-0.020385066039293093,1.7097023071148316,4.8441565368253565
Cross_sectional_momentum_1M,Bull Low Vol,high_corr,True,71,0.5454545454545454,0.015542337227146855,-0.01738785104119016,0.89386188036282,1.0726342564353841
Cross_sectional_momentum_1M,Bull Low Vol,strong_breadth,False,128,0.14285714285714285,0.014222087482687717,-0.02390251102900709,0.5950039083939083,0.09916731806565139
Cross_sectional_momentum_1M,Bull Low Vol,strong_breadth,True,358,0.8636363636363636,0.04135292183103189,-0.013822156154044621,2.9917851723105624,18.947972757966895
Cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,high_corr,False,48,0.75,0.007708407031321733,-0.005404634120165175,1.4262588104828364,4.278776431448509
Cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,high_corr,True,114,0.29411764705882354,0.008880411966884116,-0.023861571754259375,0.3721637475661649,0.1550682281525687
Cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,False,140,0.2857142857142857,0.01074371269338864,-0.02585652403354536,0.4155126450659075,0.166205058026363
Cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,True,22,0.75,0.007596518690476876,-0.013288392753547984,0.571665725973415,1.714997177920245
Cross_sectional_momentum_1M_w_asset_stop,Bear Low Vol,high_corr,False,52,0.2222222222222222,0.009766161370161286,-0.0094296804185631,1.035683176593747,0.2959094790267849
Cross_sectional_momentum_1M_w_asset_stop,Bear Low Vol,high_corr,True,55,0.375,0.009584702132587145,-0.016632806057995265,0.5762528643192981,0.3457517185915789
Cross_sectional_momentum_1M_w_asset_stop,Bear Low Vol,strong_breadth,False,52,0.35714285714285715,0.0030849553601192794,-0.012811327500845645,0.2407990397494443,0.13377724430524682
Cross_sectional_momentum_1M_w_asset_stop,Bear Low Vol,strong_breadth,True,55,0.4,0.016730567522208584,-0.01145814621511713,1.4601461011324297,0.9734307340882865
Cross_sectional_momentum_1M_w_asset_stop,Bull High Vol,high_corr,False,143,0.6428571428571429,0.03247644091495516,-0.012786267308459687,2.539946970564897,4.571904547016815
Cross_sectional_momentum_1M_w_asset_stop,Bull High Vol,high_corr,True,71,0.6666666666666666,0.043859009009288887,-0.04401927078532564,0.9963592814424773,1.9927185628849549
Cross_sectional_momentum_1M_w_asset_stop,Bull High Vol,strong_breadth,False,58,0.2222222222222222,0.06876969023230173,-0.03767776203474292,1.8252063423748133,0.5214875263928038
Cross_sectional_momentum_1M_w_asset_stop,Bull High Vol,strong_breadth,True,156,0.8,0.045669335191931636,-0.014234386714218986,3.2083809516227144,12.833523806490858
Cross_sectional_momentum_1M_w_asset_stop,Bull Low Vol,high_corr,False,415,0.75,0.03302356466877628,-0.02056701710158587,1.6056564987360231,4.81696949620807
Cross_sectional_momentum_1M_w_asset_stop,Bull Low Vol,high_corr,True,71,0.5454545454545454,0.015542337227146855,-0.01738785104119016,0.89386188036282,1.0726342564353841
Cross_sectional_momentum_1M_w_asset_stop,Bull Low Vol,strong_breadth,False,128,0.2,0.010125877852066386,-0.023991173275049887,0.4220668049860238,0.10551670124650595
Cross_sectional_momentum_1M_w_asset_stop,Bull Low Vol,strong_breadth,True,358,0.8636363636363636,0.04135292183103189,-0.013822156154044621,2.9917851723105624,18.947972757966895
Cross_sectional_momentum_2M,Bear High Vol,high_corr,False,48,1.0,0.010746574095339226,0.0,,
Cross_sectional_momentum_2M,Bear High Vol,high_corr,True,114,0.0,0.0,-0.02887859893235556,0.0,0.0
Cross_sectional_momentum_2M,Bear High Vol,strong_breadth,False,140,0.16666666666666666,0.0007370285462122705,-0.03415752327579726,0.021577341549658,0.0043154683099316
Cross_sectional_momentum_2M,Bear High Vol,strong_breadth,True,22,0.6666666666666666,0.015863521471967346,-0.0005200280849712025,30.5051244931239,61.0102489862478
Cross_sectional_momentum_2M,Bear Low Vol,high_corr,False,52,0.14285714285714285,0.02761972790877887,-0.00744917922359221,3.7077545162700267,0.6179590860450045
Cross_sectional_momentum_2M,Bear Low Vol,high_corr,True,55,0.25,0.008768849654231081,-0.016973609573763444,0.5166166699029842,0.17220555663432804
Cross_sectional_momentum_2M,Bear Low Vol,strong_breadth,False,52,0.2857142857142857,0.007638197429050253,-0.015886125905749626,0.4808093221951476,0.19232372887805904
Cross_sectional_momentum_2M,Bear Low Vol,strong_breadth,True,55,0.5,0.01045996669889604,-0.007716295477326163,1.3555684498645726,1.3555684498645726
Cross_sectional_momentum_2M,Bull High Vol,high_corr,False,143,0.6666666666666666,0.04368584703308779,-0.010279573348789853,4.249772393348469,8.499544786696937
Cross_sectional_momentum_2M,Bull High Vol,high_corr,True,71,0.7142857142857143,0.0386192640655902,-0.01292600585641418,2.9877182862660114,7.4692957156650275
Cross_sectional_momentum_2M,Bull High Vol,strong_breadth,False,58,0.16666666666666666,0.02269541553375176,-0.026053009684683492,0.8711245191412318,0.17422490382824635
Cross_sectional_momentum_2M,Bull High Vol,strong_breadth,True,156,0.8,0.06759912067983748,-0.009680484629338182,6.983030629992228,27.93212251996891
Cross_sectional_momentum_2M,Bull Low Vol,high_corr,False,415,0.7647058823529411,0.042633456030530606,-0.03219809335395174,1.3240987769637023,4.303321025132032
Cross_sectional_momentum_2M,Bull Low Vol,high_corr,True,71,0.5,0.017846764648364388,-0.016141100503546314,1.1056721098070932,1.1056721098070934
Cross_sectional_momentum_2M,Bull Low Vol,strong_breadth,False,128,0.09090909090909091,0.0267330342377059,-0.027587871671784624,0.9690140129601587,0.09690140129601586
Cross_sectional_momentum_2M,Bull Low Vol,strong_breadth,True,358,0.9375,0.047095302860552184,-0.013617110715529845,3.4585385875464474,51.87807881319671
Cross_sectional_momentum_2M_w_asset_stop,Bear High Vol,high_corr,False,48,0.8,0.005557722594751929,-0.014183833505078236,0.39183501362745826,1.567340054509833
Cross_sectional_momentum_2M_w_asset_stop,Bear High Vol,high_corr,True,114,0.058823529411764705,0.034143977577633544,-0.018918058734912008,1.8048351607357644,0.11280219754598528
Cross_sectional_momentum_2M_w_asset_stop,Bear High Vol,strong_breadth,False,140,0.125,0.01869350844866735,-0.022219689987675564,0.8413037472186131,0.12018624960265901
Cross_sectional_momentum_2M_w_asset_stop,Bear High Vol,strong_breadth,True,22,0.6666666666666666,0.011041983992414184,-0.0005200280849712025,21.233437792163965,42.46687558432793
Cross_sectional_momentum_2M_w_asset_stop,Bear Low Vol,high_corr,False,52,0.25,0.0035867237937979857,-0.005762831389506322,0.6223891610518291,0.20746305368394302
Cross_sectional_momentum_2M_w_asset_stop,Bear Low Vol,high_corr,True,55,0.3333333333333333,0.005499092874951095,-0.014522588238441297,0.3786579075756616,0.1893289537878308
Cross_sectional_momentum_2M_w_asset_stop,Bear Low Vol,strong_breadth,False,52,0.3333333333333333,0.0025043331554464587,-0.009158103814879567,0.27345542331345496,0.13672771165672748
Cross_sectional_momentum_2M_w_asset_stop,Bear Low Vol,strong_breadth,True,55,0.25,0.008149292576609568,-0.006491759598197995,1.2553287676998508,0.4184429225666169
Cross_sectional_momentum_2M_w_asset_stop,Bull High Vol,high_corr,False,143,0.7,0.03735407992630831,-0.010279573348789853,3.633816176884984,8.478904412731628
Cross_sectional_momentum_2M_w_asset_stop,Bull High Vol,high_corr,True,71,0.625,0.05361925578851121,-0.043903753474450004,1.2212909272031875,2.035484878671979
Cross_sectional_momentum_2M_w_asset_stop,Bull High Vol,strong_breadth,False,58,0.2857142857142857,0.05669597264711468,-0.04794569165813976,1.1825040099820812,0.4730016039928325
Cross_sectional_momentum_2M_w_asset_stop,Bull High Vol,strong_breadth,True,156,0.8181818181818182,0.059350873676903185,-0.009680484629338182,6.130981655301774,27.589417448857983
Cross_sectional_momentum_2M_w_asset_stop,Bull Low Vol,high_corr,False,415,0.7894736842105263,0.03703847241525963,-0.032058371736508606,1.1553447791947462,4.3325429219802984
Cross_sectional_momentum_2M_w_asset_stop,Bull Low Vol,high_corr,True,71,0.5,0.017846764648364388,-0.016141100503546314,1.1056721098070932,1.1056721098070934
Cross_sectional_momentum_2M_w_asset_stop,Bull Low Vol,strong_breadth,False,128,0.23076923076923078,0.009502414746714724,-0.02745725077862632,0.3460803422501329,0.10382410267503986
Cross_sectional_momentum_2M_w_asset_stop,Bull Low Vol,strong_breadth,True,358,0.9375,0.0470126896451813,-0.013617110715529845,3.45247171939088,51.7870757908632
Cross_sectional_momentum_3M,Bear High Vol,high_corr,False,48,1.0,0.014768922717661578,0.0,,
Cross_sectional_momentum_3M,Bear High Vol,high_corr,True,114,0.0,0.0,-0.03828434105351779,0.0,0.0
Cross_sectional_momentum_3M,Bear High Vol,strong_breadth,False,140,0.0,0.0,-0.03259853543261422,0.0,0.0
Cross_sectional_momentum_3M,Bear High Vol,strong_breadth,True,22,1.0,0.014539804269120493,0.0,,
Cross_sectional_momentum_3M,Bear Low Vol,high_corr,False,52,0.2,0.014754289151613253,-0.008877414634397368,1.6620029320749228,0.4155007330187307
Cross_sectional_momentum_3M,Bear Low Vol,high_corr,True,55,0.0,0.0,-0.012458461596491591,0.0,0.0
Cross_sectional_momentum_3M,Bear Low Vol,strong_breadth,False,52,0.16666666666666666,0.00116458569303024,-0.013540515494200944,0.08600748572157407,0.017201497144314813
Cross_sectional_momentum_3M,Bear Low Vol,strong_breadth,True,55,0.5,0.013573895494092492,-0.005011494507987102,2.7085524033716903,2.7085524033716903
Cross_sectional_momentum_3M,Bull High Vol,high_corr,False,143,0.5555555555555556,0.05919052925106092,-0.023382767372892188,2.531373994665872,3.16421749333234
Cross_sectional_momentum_3M,Bull High Vol,high_corr,True,71,0.7142857142857143,0.03916537696076925,-0.010525779901687793,3.720900239847229,9.302250599618072
Cross_sectional_momentum_3M,Bull High Vol,strong_breadth,False,58,0.16666666666666666,0.02269541553375176,-0.02391623597979553,0.9489543234531086,0.18979086469062173
Cross_sectional_momentum_3M,Bull High Vol,strong_breadth,True,156,0.7777777777777778,0.07205431599743524,-0.009763337637864022,7.380090566364859,25.830316982277004
Cross_sectional_momentum_3M,Bull Low Vol,high_corr,False,415,0.7142857142857143,0.058121880439669926,-0.035951309032624834,1.6166832864674248,4.041708216168562
Cross_sectional_momentum_3M,Bull Low Vol,high_corr,True,71,0.6666666666666666,0.012316500784400905,-0.023103368989271605,0.5331041022683859,1.0662082045367718
Cross_sectional_momentum_3M,Bull Low Vol,strong_breadth,False,128,0.3333333333333333,0.020118283333837434,-0.04890907085436661,0.41134053422814654,0.20567026711407327
Cross_sectional_momentum_3M,Bull Low Vol,strong_breadth,True,358,0.9230769230769231,0.058765862033882045,-0.016057102747231156,3.6598048202696765,43.917657843236114
Cross_sectional_momentum_3M_w_asset_stop,Bear High Vol,high_corr,False,48,0.625,0.009867657335366297,-0.012194297793250652,0.8092025881824771,1.3486709803041286
