strategy,base_regime,overlay_col,overlay_state,count,annual_return,annual_vol,sharpe,max_drawdown,VaR(95%),skew
Cross_sectional_momentum_3M,Bear High Vol,strong_breadth,False,140,-0.2594971703893193,0.20780816158199703,-1.2487342576625742,-0.19342943855639072,0.02376144579991428,-0.6023603239606516
Cross_sectional_momentum_3M,Bear High Vol,strong_breadth,True,22,0.1798032407249437,0.09440102790441857,1.904674607007407,-0.021998939809021456,0.009140940462896202,0.43566983038758605
Cross_sectional_momentum_3M,Bear Low Vol,high_corr,False,52,-0.09730330534763687,0.07785049606563171,-1.249873928428221,-0.032024356327812975,0.008854920856293252,-1.7413272623442189
Cross_sectional_momentum_3M,Bear Low Vol,high_corr,True,55,-0.15877634180915456,0.1016662970477119,-1.5617401874550516,-0.0585998120914869,0.010113462805225256,-0.9698343155539453
Cross_sectional_momentum_3M,Bear Low Vol,strong_breadth,False,52,-0.2783625738083312,0.11359211345864441,-2.450544895528112,-0.07536962901831334,0.013717262447935434,-1.0199327554843245
Cross_sectional_momentum_3M,Bear Low Vol,strong_breadth,True,55,0.03951609851237947,0.06023329668693965,0.6560507341605913,-0.0329550370622721,0.005394151024080789,-0.43203491040058817
Cross_sectional_momentum_3M,Bull High Vol,high_corr,False,143,0.3787421974421812,0.20537122317760656,1.8441833845175188,-0.1608856322882838,0.019453891013172676,-0.8410064250029006
Cross_sectional_momentum_3M,Bull High Vol,high_corr,True,71,0.8308833750882609,0.2802970613166841,2.964295705367798,-0.10404739458118228,0.019226368227320073,-2.312765696216676
Cross_sectional_momentum_3M,Bull High Vol,strong_breadth,False,58,-0.3490578508951969,0.3460330704696634,-1.008741304469622,-0.19671705128403294,0.03743182866801733,-1.536419902852672
Cross_sectional_momentum_3M,Bull High Vol,strong_breadth,True,156,1.0736131821306945,0.16987702999828674,6.31994320916443,-0.08587543677611775,0.016696430261993418,-0.11488873362687538
Cross_sectional_momentum_3M,Bull Low Vol,high_corr,False,415,0.2817904740460171,0.12090724955851546,2.3306333993615413,-0.07615516555286483,0.011436989793578878,-0.2664628486719855
Cross_sectional_momentum_3M,Bull Low Vol,high_corr,True,71,0.009489537606529375,0.12919763597517367,0.07344977742745125,-0.05358775277764283,0.01433846919543293,-0.3103918634019215
Cross_sectional_momentum_3M,Bull Low Vol,strong_breadth,False,128,-0.38124991705572764,0.14056462684289617,-2.712274955788389,-0.21050565459222315,0.016183659466139075,-0.12311170622417197
Cross_sectional_momentum_3M,Bull Low Vol,strong_breadth,True,358,0.5861306450986001,0.11096595325035492,5.282076420108845,-0.037658679212224766,0.010148533439160941,-0.14536347206899977
Cross_sectional_momentum_3M_w_asset_stop,Bear High Vol,high_corr,False,48,-0.09957683284828978,0.08072711805712765,-1.233499166634722,-0.043504783217979015,0.010965911883006533,-1.6312952859135808
Cross_sectional_momentum_3M_w_asset_stop,Bear High Vol,high_corr,True,114,-0.2792193467016282,0.12631518445049994,-2.2104970824869272,-0.1320386113237283,0.013972844780921196,0.18288679781660053
Cross_sectional_momentum_3M_w_asset_stop,Bear High Vol,strong_breadth,False,140,-0.256651686833853,0.1228993965056032,-2.0883071368226918,-0.15052277427463456,0.013964345190276456,0.010149271219726141
Cross_sectional_momentum_3M_w_asset_stop,Bear High Vol,strong_breadth,True,22,-0.03737418656477298,0.023266048025944643,-1.6063831091165954,-0.0046445910229648835,0.001773648620307452,-1.5789289743521193
Cross_sectional_momentum_3M_w_asset_stop,Bear Low Vol,high_corr,False,52,-0.0914203596481028,0.04119720975745521,-2.219091054620732,-0.013104751215812782,0.003210758659162826,-2.276903437880511
Cross_sectional_momentum_3M_w_asset_stop,Bear Low Vol,high_corr,True,55,-0.15881044653448273,0.07256269065408935,-2.1885964412695436,-0.05001189055396771,0.007372233220566556,-2.617372064080453
Cross_sectional_momentum_3M_w_asset_stop,Bear Low Vol,strong_breadth,False,52,-0.21060359785064964,0.0802064336950963,-2.625769382182687,-0.06253954644897197,0.009092083769191059,-2.1970437914200707
Cross_sectional_momentum_3M_w_asset_stop,Bear Low Vol,strong_breadth,True,55,-0.0392049548738187,0.027020675718162135,-1.4509242952598265,-0.01738090322311192,0.003170843445145328,-0.11308376499551931
Cross_sectional_momentum_3M_w_asset_stop,Bull High Vol,high_corr,False,143,-0.03839817482077912,0.027971734318631113,-1.372749161113091,-0.010197778878991759,0.0013605342000899353,-9.20790567331826
Cross_sectional_momentum_3M_w_asset_stop,Bull High Vol,high_corr,True,71,0.17978804986131935,0.04428644911090873,4.059662796876474,-0.008310884769376137,0.0008235309815126311,3.6992123291351984
Cross_sectional_momentum_3M_w_asset_stop,Bull High Vol,strong_breadth,False,58,0.1348710463393974,0.06462291269690079,2.0870468493424252,-0.0057207589742773735,0.0013354352369230854,-0.5623652355859416
Cross_sectional_momentum_3M_w_asset_stop,Bull High Vol,strong_breadth,True,156,-0.007653074397432569,0.009890017894984787,-0.7738180535864785,-0.012426548650202207,0.0009132609575718517,-1.4707295027299037
Cross_sectional_momentum_3M_w_asset_stop,Bull Low Vol,high_corr,False,415,0.014329032724074153,0.03446452708190191,0.41576176832551537,-0.04408360462994698,0.0014482814257339798,-1.8265470235481984
Cross_sectional_momentum_3M_w_asset_stop,Bull Low Vol,high_corr,True,71,0.004155220895611267,0.031416642701434114,0.1322617739616585,-0.013855686230487274,0.0014052670013181342,-2.285423358641821
Cross_sectional_momentum_3M_w_asset_stop,Bull Low Vol,strong_breadth,False,128,-0.036523273272127565,0.059250095668851845,-0.6164255577958178,-0.04408360462994687,0.00874642650431705,-1.451407388045571
Cross_sectional_momentum_3M_w_asset_stop,Bull Low Vol,strong_breadth,True,358,0.031091556472937487,0.017821222541419428,1.7446365646731383,-0.01360664302500969,0.0013407402237706639,2.9256890538590077
Vol_adj_cross_sectional_momentum_1M,Bear High Vol,high_corr,False,48,0.1818097348960095,0.06869552466498566,2.646602319185409,-0.030080687282374563,0.005395570943103275,-1.2635244322784922
Vol_adj_cross_sectional_momentum_1M,Bear High Vol,high_corr,True,114,-0.26110592503018626,0.1352731515597211,-1.9302124776394511,-0.14030476237769307,0.017264283153734548,-0.3543339080612286
Vol_adj_cross_sectional_momentum_1M,Bear High Vol,strong_breadth,False,140,-0.1929945363918375,0.1267302680846479,-1.5228764154663446,-0.12652338628094706,0.01633623263487928,-0.5009332264143854
Vol_adj_cross_sectional_momentum_1M,Bear High Vol,strong_breadth,True,22,0.17464494498170757,0.059988429210974366,2.911310519025189,-0.010576567605526943,0.005422789236326017,0.17040574754134197
Vol_adj_cross_sectional_momentum_1M,Bear Low Vol,high_corr,False,52,-0.2283606665710921,0.09233284350666104,-2.47323333602975,-0.044210031087872026,0.01249378168091487,-1.470160578510714
Vol_adj_cross_sectional_momentum_1M,Bear Low Vol,high_corr,True,55,-0.2106645335729268,0.0849914775891274,-2.4786547963236756,-0.06619928500645333,0.008384308138305218,-1.4936516742446553
Vol_adj_cross_sectional_momentum_1M,Bear Low Vol,strong_breadth,False,52,-0.37889989771189236,0.11709209095863495,-3.2359136694018567,-0.09502071182375427,0.018692489824509564,-0.9693864766594086
Vol_adj_cross_sectional_momentum_1M,Bear Low Vol,strong_breadth,True,55,-0.030889466710651403,0.04415269729558147,-0.6996054284942322,-0.03125322401993069,0.004340804986315352,-0.6083867118396853
Vol_adj_cross_sectional_momentum_1M,Bull High Vol,high_corr,False,143,0.4332679383622038,0.17872404947186554,2.424228522364631,-0.12472904279005981,0.01655284377959628,-0.8301000038218845
Vol_adj_cross_sectional_momentum_1M,Bull High Vol,high_corr,True,71,0.7474373201186022,0.23976300978861714,3.117400472981913,-0.08998878719331471,0.014889197215282526,-2.3119588488974547
Vol_adj_cross_sectional_momentum_1M,Bull High Vol,strong_breadth,False,58,-0.3024922864614368,0.2897757296634211,-1.0438841334737943,-0.17557973397687976,0.03663864439178694,-1.7041549445250184
Vol_adj_cross_sectional_momentum_1M,Bull High Vol,strong_breadth,True,156,1.0501780808887986,0.1523499699361691,6.893195196092244,-0.06419493383846309,0.01252696309119517,0.0032468467515080167
Vol_adj_cross_sectional_momentum_1M,Bull Low Vol,high_corr,False,415,0.26674542885825003,0.10769293881952938,2.476907323564259,-0.0692085791297391,0.011041869109092292,-0.38881756496288034
Vol_adj_cross_sectional_momentum_1M,Bull Low Vol,high_corr,True,71,-0.05092809147841282,0.1206464637676901,-0.422126682274559,-0.04864990295439031,0.01362408825037651,-0.4215448052756748
Vol_adj_cross_sectional_momentum_1M,Bull Low Vol,strong_breadth,False,128,-0.3733461993859223,0.12524713019556938,-2.9808762787854235,-0.2042502072652499,0.01699079066308017,-0.380897594215744
Vol_adj_cross_sectional_momentum_1M,Bull Low Vol,strong_breadth,True,358,0.5385382751561769,0.09969311926579842,5.401960327074774,-0.033703908190029885,0.008726140538867335,-0.19362710941490396
Vol_adj_cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,high_corr,False,48,0.16483487293339527,0.06010832921785309,2.74229670127708,-0.027660939688717412,0.0041858773426815335,-1.2886370539516512
Vol_adj_cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,high_corr,True,114,-0.2558245192944477,0.11323359286852876,-2.2592634642572533,-0.1264857782914549,0.015059790486672012,0.0867185691004207
Vol_adj_cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,False,140,-0.1895117275191921,0.10690022096134479,-1.7727907932736613,-0.11204976340746253,0.01391057960128397,-0.08339671060427756
Vol_adj_cross_sectional_momentum_1M_w_asset_stop,Bear High Vol,strong_breadth,True,22,0.149011615710807,0.04762672827277281,3.12873928390319,-0.009790791080917516,0.0036800481496872244,0.43306638708705536
