strategy,regime,count,annual_return,annual_vol,sharpe,max_drawdown,VaR(95%),skew
Wei_adj_cross_sectional_momentum_2M,Bear Low Vol,107,-0.14052719030794192,0.07746307270308403,-1.8141184619229174,-0.09077920080008028,0.007836519344830992,-1.798056970200654
Wei_adj_cross_sectional_momentum_2M,Bull High Vol,214,0.5015647543440491,0.20466959146622107,2.450607101675033,-0.176482533388432,0.01755566826779425,-1.649733323364756
Wei_adj_cross_sectional_momentum_2M,Bull Low Vol,486,0.21616114243948692,0.10629717996418775,2.0335548178447733,-0.06681466579731932,0.010991267203725064,-0.2361005335824492
Wei_adj_cross_sectional_momentum_2M_w_asset_stop,Bear High Vol,162,-0.1892598410808456,0.09563209110386946,-1.9790411241272938,-0.13790330607133194,0.01152436811304532,-0.12059380242497236
Wei_adj_cross_sectional_momentum_2M_w_asset_stop,Bear Low Vol,107,-0.14414971123262943,0.058896099858909715,-2.4475255845115638,-0.0737841580381019,0.006005796579066604,-2.343729650594749
Wei_adj_cross_sectional_momentum_2M_w_asset_stop,Bull High Vol,214,0.10080812950947382,0.04446185505835135,2.2672947266184487,-0.037247557241103846,0.003638069871860019,-2.297545824056788
Wei_adj_cross_sectional_momentum_2M_w_asset_stop,Bull Low Vol,486,0.04961410329228344,0.04044829046121315,1.2266056915275472,-0.050170123057270755,0.0037379172742789623,-1.4139087327514666
Wei_adj_cross_sectional_momentum_3M,Bear High Vol,162,-0.14022504994195806,0.13963573643624919,-1.0042203630728723,-0.1456786326222509,0.016985589450127594,-0.26491302886498874
Wei_adj_cross_sectional_momentum_3M,Bear Low Vol,107,-0.13391843806038173,0.06920349385267775,-1.9351398405616758,-0.07469954359575459,0.006579718009521899,-1.757460636579927
Wei_adj_cross_sectional_momentum_3M,Bull High Vol,214,0.4480347057921201,0.19530563691134037,2.2940183031967836,-0.16703703212985765,0.017496049534744058,-1.762138581812714
Wei_adj_cross_sectional_momentum_3M,Bull Low Vol,486,0.20778716196603342,0.10396217741777325,1.9986803578674408,-0.061702104737874075,0.010733224466918365,-0.2876472862212379
Wei_adj_cross_sectional_momentum_3M_w_asset_stop,Bear High Vol,162,-0.2063904092959694,0.10145586871938544,-2.034287537045492,-0.14647935260765166,0.013811395836958139,-0.04700243268907149
Wei_adj_cross_sectional_momentum_3M_w_asset_stop,Bear Low Vol,107,-0.12426999455453103,0.054598860323335316,-2.2760547348168467,-0.06421768798713667,0.0040627443514604615,-2.7170273512926264
Wei_adj_cross_sectional_momentum_3M_w_asset_stop,Bull High Vol,214,0.017098785720451204,0.025095449124112643,0.6813500581674011,-0.012126806728790074,0.00143406037529785,0.5893200053846235
Wei_adj_cross_sectional_momentum_3M_w_asset_stop,Bull Low Vol,486,0.0162051664477183,0.028981477528534944,0.559155979254778,-0.04003964535276705,0.0019893320779149006,-1.9067876752590145
