Date,Time_series_momentum_1M,Time_series_momentum_1M_w_asset_stop,Time_series_momentum_2M,Time_series_momentum_2M_w_asset_stop,Time_series_momentum_3M,Time_series_momentum_3M_w_asset_stop,Vol_adj_time_series_momentum_1M,Vol_adj_time_series_momentum_1M_w_asset_stop,Vol_adj_time_series_momentum_2M,Vol_adj_time_series_momentum_2M_w_asset_stop,Vol_adj_time_series_momentum_3M,Vol_adj_time_series_momentum_3M_w_asset_stop,Wei_adj_time_series_momentum_1M,Wei_adj_time_series_momentum_1M_w_asset_stop,Wei_adj_time_series_momentum_2M,Wei_adj_time_series_momentum_2M_w_asset_stop,Wei_adj_time_series_momentum_3M,Wei_adj_time_series_momentum_3M_w_asset_stop,Benchmark(0050.TW),Benchmark(SPY)
2022-01-17,0.00776263591167267,0.00776263591167267,0.005579173143799472,0.005579173143799472,0.0065746806675596545,0.0065746806675596545,0.004563682340143713,0.004563682340143713,0.0020719763995122845,0.0020719763995122845,0.0016292124081762544,0.0016292124081762544,0.004563682340143713,0.004563682340143713,0.0020719763995122845,0.0020719763995122845,0.0016292124081762544,0.0016292124081762544,0.01131069137541374,
2022-01-18,-0.005866191742988477,-0.005866191742988477,-0.005110570242992595,-0.005110570242992595,-0.004820929270273877,-0.004820929270273877,-0.005813238590316323,-0.005813238590316323,-0.005365327228653628,-0.005365327228653628,-0.0033416114510213778,-0.0033416114510213778,-0.005813238590316323,-0.005813238590316323,-0.005365327228653628,-0.005365327228653628,-0.0028575359093181143,-0.0028575359093181143,-0.011184190448961795,-0.017709612163689825
2022-01-19,-0.008663475861952409,-0.008663475861952409,-0.007447792162662142,-0.007447792162662142,-0.007918980259874375,-0.007918980259874375,-0.0063245623309084505,-0.0063245623309084505,-0.00464696707756302,-0.00464696707756302,-0.002323738323218516,-0.002323738323218516,-0.0063245623309084505,-0.0063245623309084505,-0.00464696707756302,-0.00464696707756302,-0.002472918898177519,-0.002472918898177519,-0.011976067965467463,-0.010383557878106742
2022-01-20,0.0018402907507655913,0.0018402907507655913,0.0027847278914122364,0.0027847278914122364,0.0024276332569203737,0.0024276332569203737,0.0009531212187657019,0.0009531212187657019,0.0016346720044530922,0.0016346720044530922,0.000684411999116526,0.000684411999116526,0.0009531212187657019,0.0009531212187657019,0.0016346720044530922,0.0016346720044530922,0.0007589814374417648,0.0007589814374417648,0.004040445141519466,-0.011068068622025473
2022-01-21,-0.016512376348964568,-0.016512376348964568,-0.014657178742673655,-0.014657178742673655,-0.01483847238065178,-0.01483847238065178,-0.010523717180471688,-0.010523717180471688,-0.007182188255074813,-0.007182188255074813,-0.003646668780517602,-0.003646668780517602,-0.010523717180471688,-0.010523717180471688,-0.007182188255074813,-0.007182188255074813,-0.003907666301382464,-0.003907666301382464,-0.02179753235405548,-0.01963064132886827
2022-01-24,0.0030263305391678343,0.0030263305391678343,0.0013818511351863585,0.0013818511351863585,0.0023624823060490537,0.0023624823060490537,0.0015088879728217355,0.0015088879728217355,-0.000677776711103263,-0.000677776711103263,0.0004511356435162032,0.0004511356435162032,0.0015088879728217355,0.0015088879728217355,-0.000677776711103263,-0.000677776711103263,0.00026484995436586937,0.00026484995436586937,0.009463765589049267,0.004246735706896265
2022-01-25,-0.015413833609490715,-0.015413833609490715,-0.014340157745562077,-0.014340157745562077,-0.013730466155559697,-0.013730466155559697,-0.011037715253249116,-0.011037715253249116,-0.008967281291430682,-0.008967281291430682,-0.004828538438297383,-0.004828538438297383,-0.011037715253249116,-0.011037715253249116,-0.008967281291430682,-0.008967281291430682,-0.004679603052225031,-0.004679603052225031,-0.016319486829969643,-0.012208974085799573
2022-01-26,-0.0009693005739879774,-0.00042243540198990456,-0.000747158403521686,-9.775601177397492e-05,-0.0006839027571622811,-0.00021161010861849117,-0.0020277168434733495,-0.0016617424306114468,-0.0023787604966406927,-0.0019130535573767167,-0.0019770818083109953,-0.0018000539325883655,-0.0020277168434733495,-0.0016617424306114468,-0.0023787604966406927,-0.0019130535573767167,-0.0014183188145267382,-0.0012412909388041084,-0.0007059008050479543,-0.0025087953939929575
2022-01-27,0.001077970385974832,0.001077970385974832,0.0012800898333451133,0.0012800898333451133,0.0008935370270258258,0.0008935370270258258,0.000715242432475004,0.000715242432475004,0.0008698898026467173,0.0008698898026467173,-4.682961128794135e-05,-4.682961128794135e-05,0.000715242432475004,0.000715242432475004,0.0008698898026467173,0.0008698898026467173,0.00021438287306990283,0.00021438287306990283,,-0.004937963506221665
2022-01-28,0.0003475928218691418,0.0003475928218691418,0.0004127664759696059,0.0004127664759696059,0.0003162510417147324,0.0003162510417147324,0.0007959939110148293,0.0007959939110148293,0.0010143834652215104,0.0010143834652215104,0.0006195259020875703,0.0006195259020875703,0.0007959939110148293,0.0007959939110148293,0.0010143834652215104,0.0010143834652215104,0.0005074894859122087,0.0005074894859122087,,0.024835410015744186
2022-01-31,-0.00023495409354834518,-0.00023495409354834518,-0.0002790079860886599,-0.0002790079860886599,-0.00020291489897357083,-0.00020291489897357083,-0.0001249499819960797,-0.0001249499819960797,-0.00015982778724120525,-0.00015982778724120525,-6.898372901374155e-05,-6.898372901374155e-05,-0.0001249499819960797,-0.0001249499819960797,-0.00015982778724120525,-0.00015982778724120525,-6.898372901374155e-05,-6.898372901374155e-05,,0.018011067394991365
2022-02-01,-0.00010252670972599686,-0.00024463197288389165,-0.0007025267097259969,-0.000815026709725997,-0.0002252539824532698,-0.0003616176188169061,0.00028123365865008216,0.0001948501397948195,-0.0002776021773085611,-0.0003352197884222769,-0.0011839319734779242,-0.0012349232571267261,0.00028123365865008216,0.0001948501397948195,-0.0002776021773085611,-0.0003352197884222769,-0.0007082060033152442,-0.0007591972869640461,,0.006756925874457753
2022-02-02,0.0003523681561142134,0.0003523681561142134,0.0003523681561142134,0.0003523681561142134,0.0003523681561142134,0.0003523681561142134,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,0.0005525864597741426,,0.00971408274181318
2022-02-03,-0.0014545144088504436,-0.0014545144088504436,-0.0014545144088504436,-0.0014545144088504436,-0.0014545144088504436,-0.0014545144088504436,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,-0.00268036042442392,,-0.02350497399483331
2022-02-04,-0.001814237377351913,-0.001814237377351913,-0.001814237377351913,-0.001814237377351913,-0.001814237377351913,-0.001814237377351913,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,-0.0027495643143494244,,0.004702207959730531
2022-02-07,0.01616327164002637,0.01616327164002637,0.01616327164002637,0.01616327164002637,0.01616327164002637,0.01616327164002637,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.010538683713146504,0.0052984809878511285,-0.0032092765817484104
2022-02-08,0.0016628254091313251,0.0016628254091313251,0.0016628254091313251,0.0016628254091313251,0.0016628254091313251,0.0016628254091313251,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.0014624135314109566,0.004216379703859463,0.00822785984758534
2022-02-09,0.006907872704243495,0.006907872704243495,0.006907872704243495,0.006907872704243495,0.006907872704243495,0.006907872704243495,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.00591335066777132,0.003498950464351891,0.014636106949445393
2022-02-10,0.004652836748843985,0.004652836748843985,0.004652836748843985,0.004652836748843985,0.004652836748843985,0.004652836748843985,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.0006084884853166746,0.011506340484676247,-0.017965644680657644
2022-02-11,-0.0030326441700550422,-0.0030326441700550422,-0.0030326441700550422,-0.0030326441700550422,-0.0030326441700550422,-0.0030326441700550422,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0015449679814136408,-0.0006894595064568243,-0.019718721011119933
2022-02-14,-0.011602165942892049,-0.011602165942892049,-0.011602165942892049,-0.011602165942892049,-0.011602165942892049,-0.011602165942892049,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.010422111735839894,-0.015522594324740902,-0.003269314964678527
2022-02-15,-0.002355919047707583,-0.002355919047707583,-0.002355919047707583,-0.002355919047707583,-0.002355919047707583,-0.002355919047707583,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.002297570009752737,-0.004554967837316237,0.01612686726577106
2022-02-16,0.01135316880907274,0.01135316880907274,0.01135316880907274,0.01135316880907274,0.01135316880907274,0.01135316880907274,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.009550591950685344,0.016543405802464495,0.0011208249118113134
2022-02-17,0.0011485367983908147,0.0011485367983908147,0.0011485367983908147,0.0011485367983908147,0.0011485367983908147,0.0011485367983908147,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0007561125923828499,0.0006925630730103549,-0.02136141606480546
2022-02-18,-0.0015042234776993179,-0.0015042234776993179,-0.0015042234776993179,-0.0015042234776993179,-0.0015042234776993179,-0.0015042234776993179,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.00035597899887719343,-0.0027681238511029216,-0.006475052825868022
2022-02-21,-0.002905198932608377,-0.002905198932608377,-0.002905198932608377,-0.002905198932608377,-0.002905198932608377,-0.002905198932608377,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.001991951397582809,-0.0020819086679448873,
2022-02-22,-0.011116531743409165,-0.011116531743409165,-0.011116531743409165,-0.011116531743409165,-0.011116531743409165,-0.011116531743409165,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.00889070788887801,-0.013560479185388608,-0.010731648076383382
2022-02-23,0.0036539103319929104,0.0036539103319929104,0.0036539103319929104,0.0036539103319929104,0.0036539103319929104,0.0036539103319929104,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.001852146381328186,0.002819837005805015,-0.01773865723226875
2022-02-24,-0.021157020634564788,-0.021157020634564788,-0.021157020634564788,-0.021157020634564788,-0.021157020634564788,-0.021157020634564788,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.01519880547051797,-0.024253054117695516,0.01504911814725074
2022-02-25,0.006071754052769163,0.006071754052769163,0.006071754052769163,0.006071754052769163,0.006071754052769163,0.006071754052769163,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,0.005384486454902105,-0.0021614052245081394,0.0220640029800776
2022-02-28,0.0022345945581886627,0.0022345945581886627,0.0022345945581886627,0.0022345945581886627,0.0022345945581886627,0.0022345945581886627,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,0.0030093607574267493,,-0.0025585268239577408
2022-03-01,0.015996502987197764,0.015996502987197764,0.016917699927631404,0.016917699927631404,0.016917699927631404,0.016917699927631404,0.013238263277116264,0.013238263277116264,0.012570968004832931,0.012570968004832931,0.012570968004832931,0.012570968004832931,0.013238263277116264,0.013238263277116264,0.012570968004832931,0.012570968004832931,0.012570968004832931,0.012570968004832931,0.014079400348319115,-0.015230272363598085
2022-03-02,0.005906686498433796,0.005906686498433796,0.00032922752834279543,0.00032922752834279543,0.00032922752834279543,0.00032922752834279543,0.0017443564138887823,0.0017443564138887823,-0.003520340375357474,-0.003520340375357474,-0.003520340375357474,-0.003520340375357474,0.0017443564138887823,0.0017443564138887823,-0.003520340375357474,-0.003520340375357474,-0.003520340375357474,-0.003520340375357474,-0.005695999068284996,0.018396212521518462
2022-03-03,0.006455250775136233,0.006455250775136233,0.0062180549366924855,0.0062180549366924855,0.0062180549366924855,0.0062180549366924855,0.003991110026834756,0.003991110026834756,0.003933478313080538,0.003933478313080538,0.003933478313080538,0.003933478313080538,0.003991110026834756,0.003991110026834756,0.003933478313080538,0.003933478313080538,0.003933478313080538,0.003933478313080538,0.002148249658930901,-0.004978472037343917
2022-03-04,-0.011821951022583398,-0.011821951022583398,-0.010287352080665047,-0.010287352080665047,-0.010287352080665047,-0.010287352080665047,-0.009427099300905677,-0.009427099300905677,-0.006698557340692995,-0.006698557340692995,-0.006698557340692995,-0.006698557340692995,-0.009427099300905677,-0.009427099300905677,-0.006698557340692995,-0.006698557340692995,-0.006698557340692995,-0.006698557340692995,-0.010718113845724075,-0.008124619808514866
2022-03-07,-0.015141853652115941,-0.015141853652115941,-0.016542010368069834,-0.016542010368069834,-0.016542010368069834,-0.016542010368069834,-0.01781832230787087,-0.01781832230787087,-0.016375627908248192,-0.016375627908248192,-0.016375627908248192,-0.016375627908248192,-0.01781832230787087,-0.01781832230787087,-0.016375627908248192,-0.016375627908248192,-0.016375627908248192,-0.016375627908248192,-0.03214154601899888,-0.029479187255280204
2022-03-08,-0.02360596728651951,-0.02360596728651951,-0.021439360625712972,-0.021439360625712972,-0.021439360625712972,-0.021439360625712972,-0.020500361908294858,-0.020500361908294858,-0.016242279748216706,-0.016242279748216706,-0.016242279748216706,-0.016242279748216706,-0.020500361908294858,-0.020500361908294858,-0.016242279748216706,-0.016242279748216706,-0.016242279748216706,-0.016242279748216706,-0.02126870226504196,-0.007581700715998618
2022-03-09,0.014925988148956846,0.014925988148956846,0.009894554519012683,0.009894554519012683,0.009894554519012683,0.009894554519012683,0.013115937219410486,0.013115937219410486,0.007175638531717894,0.007175638531717894,0.007175638531717894,0.007175638531717894,0.013115937219410486,0.013115937219410486,0.007175638531717894,0.007175638531717894,0.007175638531717894,0.007175638531717894,0.010293604013288604,0.026810819608671155
2022-03-10,0.013188764479693502,0.013188764479693502,0.013201616381082523,0.013201616381082523,0.013201616381082523,0.013201616381082523,0.015382918738608017,0.015382918738608017,0.01014707019202845,0.01014707019202845,0.01014707019202845,0.01014707019202845,0.015382918738608017,0.015382918738608017,0.01014707019202845,0.01014707019202845,0.01014707019202845,0.01014707019202845,0.02905664983785372,-0.004515553354495161
2022-03-11,-0.01286145674309775,-0.01286145674309775,-0.011229905119252604,-0.011229905119252604,-0.011229905119252604,-0.011229905119252604,-0.010101771669106356,-0.010101771669106356,-0.007912725726450093,-0.007912725726450093,-0.007912725726450093,-0.007912725726450093,-0.010101771669106356,-0.010101771669106356,-0.007912725726450093,-0.007912725726450093,-0.007912725726450093,-0.007912725726450093,-0.014301519030008869,-0.012715059514942118
2022-03-14,0.00019423070484246392,0.00019423070484246392,-0.003761290641719189,-0.003761290641719189,-0.003761290641719189,-0.003761290641719189,-9.916944169589776e-05,-9.916944169589776e-05,-0.005355715877332029,-0.005355715877332029,-0.005355715877332029,-0.005355715877332029,-9.916944169589776e-05,-9.916944169589776e-05,-0.005355715877332029,-0.005355715877332029,-0.005355715877332029,-0.005355715877332029,0.0,-0.007308323066848366
2022-03-15,-0.024391507717902078,-0.024391507717902078,-0.01846105601524614,-0.01846105601524614,-0.01846105601524614,-0.01846105601524614,-0.01931861155291623,-0.01931861155291623,-0.010346689905526323,-0.010346689905526323,-0.010346689905526323,-0.010346689905526323,-0.01931861155291623,-0.01931861155291623,-0.010346689905526323,-0.010346689905526323,-0.010346689905526323,-0.010346689905526323,-0.020461310453020243,0.02199043987466287
2022-03-16,0.0036145736844849776,0.0036145736844849776,0.00746535578162249,0.005769505216941458,0.00746535578162249,0.005769505216941458,0.004278697791939385,0.004278697791939385,0.007770730853963476,0.006755688938595933,0.007770730853963476,0.006755688938595933,0.004278697791939385,0.004278697791939385,0.007770730853963476,0.006755688938595933,0.007770730853963476,0.006755688938595933,0.004177767392760101,0.02217420604853415
2022-03-17,0.029143427530256515,0.029143427530256515,0.026410898531611972,0.022203415036812786,0.026410898531611972,0.022203415036812786,0.025762232112667625,0.025762232112667625,0.019324757161649712,0.016806391337216613,0.019324757161649712,0.016806391337216613,0.025762232112667625,0.025762232112667625,0.019324757161649712,0.016806391337216613,0.019324757161649712,0.016806391337216613,0.03177002303477017,0.01251093216133281
2022-03-18,0.004919684047996134,0.004919684047996134,0.0037304706810602044,0.004263370456429688,0.0037304706810602044,0.004263370456429688,0.0025603455085099285,0.0025603455085099285,0.0023914949448158207,0.0027104591389231674,0.0023914949448158207,0.0027104591389231674,0.0025603455085099285,0.0025603455085099285,0.0023914949448158207,0.0027104591389231674,0.0023914949448158207,0.0027104591389231674,-0.0021993240937856484,0.010918860066386215
2022-03-21,0.008149213411269103,0.008149213411269103,0.006205018208529846,0.004296351886525985,0.006205018208529846,0.004296351886525985,0.006287700079423855,0.006287700079423855,0.0009718172404705287,-0.0001706043617823328,0.0009718172404705287,-0.0001706043617823328,0.006287700079423855,0.006287700079423855,0.0009718172404705287,-0.0001706043617823328,0.0009718172404705287,-0.0001706043617823328,0.006612739574749504,-0.0002923926222593298
2022-03-22,0.005197656588794301,0.005197656588794301,0.0028151690376566232,0.0025444744134107415,0.0028151690376566232,0.0025444744134107415,0.0030346582811903748,0.0030346582811903748,0.001037066992641464,0.0008750442321478717,0.001037066992641464,0.0008750442321478717,0.0030346582811903748,0.0030346582811903748,0.001037066992641464,0.0008750442321478717,0.001037066992641464,0.0008750442321478717,-0.0014598317389941107,0.011701391836103525
2022-03-23,0.0072597565853353245,0.0072597565853353245,0.010229657082002392,0.008120613912843971,0.010229657082002392,0.008120613912843971,0.00756451151634192,0.00756451151634192,0.008172617186495182,0.0069102611377957765,0.008172617186495182,0.0069102611377957765,0.00756451151634192,0.00756451151634192,0.008172617186495182,0.0069102611377957765,0.008172617186495182,0.0069102611377957765,0.009502946072786012,-0.012878419431224142
2022-03-24,0.002699073240126201,0.002699073240126201,0.0005555555416447143,0.0005555555416447143,0.0005555555416447143,0.0005555555416447143,0.0014638773226864105,0.0014638773226864105,-0.0004337831531208287,-0.0004337831531208287,-0.0004337831531208287,-0.0004337831531208287,0.0014638773226864105,0.0014638773226864105,-0.0004337831531208287,-0.0004337831531208287,-0.0004337831531208287,-0.0004337831531208287,-0.0007241571259646307,0.015074363734608909
2022-03-25,-0.00021695941825715175,-0.00021695941825715175,-0.001752857771497307,-0.0019789062978949664,-0.001752857771497307,-0.0019789062978949664,0.0007790533762405405,0.0007790533762405405,-0.0026862119535757028,-0.002821512040729224,-0.0026862119535757028,-0.002821512040729224,0.0007790533762405405,0.0007790533762405405,-0.0026862119535757028,-0.002821512040729224,-0.0026862119535757028,-0.002821512040729224,0.001449253248131832,0.004883598425542424
2022-03-28,-0.008918241097879205,-0.008918241097879205,-0.004740985428751438,-0.004687407163402041,-0.004740985428751438,-0.004687407163402041,-0.007169257260696064,-0.007169257260696064,-0.0016494199652546833,-0.001617350992778591,-0.0016494199652546833,-0.001617350992778591,-0.007169257260696064,-0.007169257260696064,-0.0016494199652546833,-0.001617350992778591,-0.0016494199652546833,-0.001617350992778591,-0.01085383526138406,0.007113038068738753
2022-03-29,-0.0034991073593591865,-0.0034991073593591865,0.0014847541911746367,0.0003583872921068931,0.0014847541911746367,0.0003583872921068931,-0.002232320012383786,-0.002232320012383786,0.0035880663000807528,0.0029138856626780897,0.0035880663000807528,0.0029138856626780897,-0.002232320012383786,-0.002232320012383786,0.0035880663000807528,0.0029138856626780897,0.0035880663000807528,0.0029138856626780897,0.0010973603410557864,0.012370827763277914
2022-03-30,0.010449896543127684,0.010449896543127684,0.0088178027764208,0.008387672846999103,0.0088178027764208,0.008387672846999103,0.009600378199581322,0.009600378199581322,0.00646593387456364,0.006208481999669685,0.00646593387456364,0.006208481999669685,0.009600378199581322,0.009600378199581322,0.00646593387456364,0.006208481999669685,0.00646593387456364,0.006208481999669685,0.012422337394389915,-0.006174792896356585
2022-03-31,-0.004753899484404284,-0.004753899484404284,-0.003937686219904374,-0.003511224965468113,-0.003937686219904374,-0.003511224965468113,-0.002727930263736416,-0.002727930263736416,-0.0022993225481781196,-0.0020440665382746486,-0.0022993225481781196,-0.0020440665382746486,-0.002727930263736416,-0.002727930263736416,-0.0022993225481781196,-0.0020440665382746486,-0.0022993225481781196,-0.0020440665382746486,-0.0032479028389056364,-0.015391317572948426
2022-04-01,-0.006785850980618552,-0.006785850980618552,-0.007621565266332837,-0.007546565266332838,-0.007116785703097226,-0.0061411244482155,-0.0051771839818978,-0.0051771839818978,-0.0062814372661539825,-0.006236546433649006,-0.004925475036638905,-0.004341498423645698,-0.0051771839818978,-0.0051771839818978,-0.0062814372661539825,-0.006236546433649006,-0.004925475036638905,-0.004341498423645698,-0.008327364985135643,0.0028341128726010467
