Date,rolling_rolling_fold_1_Time_series_momentum_1M,rolling_rolling_fold_1_Time_series_momentum_1M_w_asset_stop,rolling_rolling_fold_2_Time_series_momentum_1M,rolling_rolling_fold_2_Time_series_momentum_1M_w_asset_stop,rolling_rolling_fold_3_Time_series_momentum_1M,rolling_rolling_fold_3_Time_series_momentum_1M_w_asset_stop,rolling_rolling_fold_4_Time_series_momentum_1M,rolling_rolling_fold_4_Time_series_momentum_1M_w_asset_stop,rolling_rolling_fold_5_Time_series_momentum_1M,rolling_rolling_fold_5_Time_series_momentum_1M_w_asset_stop
2023-10-25,0.001543260201105687,0.001543260201105687,,,,,,,,
2023-10-26,-0.016137198473626727,-0.016137198473626727,,,,,,,,
2023-10-27,0.0025873440638051366,0.0025873440638051366,,,,,,,,
2023-10-30,3.31261523935805e-05,3.31261523935805e-05,,,,,,,,
2023-10-31,-0.00666829994969025,-0.00666829994969025,,,,,,,,
2023-11-01,0.004127421696882962,0.004127421696882962,,,,,,,,
2023-11-02,0.018741012676539125,0.018741012676539125,,,,,,,,
2023-11-03,0.008761615643241613,0.008761615643241613,,,,,,,,
2023-11-06,0.008332022340698696,0.008332022340698696,,,,,,,,
2023-11-07,-0.0003096545356814362,-0.0003096545356814362,,,,,,,,
2023-11-08,0.003910535498328322,0.003910535498328322,,,,,,,,
2023-11-09,-0.0006749203096630161,-0.0006749203096630161,,,,,,,,
2023-11-10,-0.0027377122970834535,-0.0027377122970834535,,,,,,,,
2023-11-13,0.011018284822429116,0.011018284822429116,,,,,,,,
2023-11-14,0.005770730773461401,0.005770730773461401,,,,,,,,
2023-11-15,0.00968485573500543,0.00968485573500543,,,,,,,,
2023-11-16,-0.0019270541687107852,-0.0019270541687107852,,,,,,,,
2023-11-17,0.00024458937821097976,0.00024458937821097976,,,,,,,,
2023-11-20,0.0007874125180752549,0.0007874125180752549,,,,,,,,
2023-11-21,0.011214658914397508,0.011214658914397508,,,,,,,,
2023-11-22,-0.005659799272259705,-0.005659799272259705,,,,,,,,
2023-11-23,0.00015853199967003697,0.00015853199967003697,,,,,,,,
2023-11-24,0.0001941072829988763,0.0001941072829988763,,,,,,,,
2023-11-27,-0.00692810388476071,-0.00692810388476071,,,,,,,,
2023-11-28,0.0067805730880564005,0.0067805730880564005,,,,,,,,
2023-11-29,0.00185107388428462,0.00185107388428462,,,,,,,,
2023-11-30,0.0016037908070876065,0.0016037908070876065,,,,,,,,
2023-12-01,0.00037249735328876864,0.00037249735328876864,,,,,,,,
2023-12-04,-0.002509379209541338,-0.002509379209541338,,,,,,,,
2023-12-05,-0.005832208588021698,-0.005832208588021698,,,,,,,,
2023-12-06,0.005162536270619497,0.005162536270619497,,,,,,,,
2023-12-07,-0.006532214428953699,-0.00466500971756734,,,,,,,,
2023-12-08,0.00484054137424508,0.00447955868142649,,,,,,,,
2023-12-11,0.003143348239154748,0.0021032508066244535,,,,,,,,
2023-12-12,0.0034316320066409343,0.003326010660516521,,,,,,,,
2023-12-13,0.002451388635633557,0.004911156519394111,,,,,,,,
2023-12-14,0.011717662853870228,0.010908778847591982,,,,,,,,
2023-12-15,0.001889505359877234,0.00025871674095760233,,,,,,,,
2023-12-18,0.0006372897021676688,0.0006724934600071535,,,,,,,,
2023-12-19,-0.0020977677640551372,-0.002661425351484552,,,,,,,,
2023-12-20,0.006334393108624985,0.0055322743326252765,,,,,,,,
2023-12-21,-0.007562040993099817,-0.007493282543043013,,,,,,,,
2023-12-22,0.002315419528552063,0.0019023641665413258,,,,,,,,
2023-12-25,0.0024725507014801513,0.0033608936877517637,,,,,,,,
2023-12-26,0.004826901545685256,0.004444954981964553,,,,,,,,
2023-12-27,0.008085209032325139,0.006981685745544847,,,,,,,,
2023-12-28,-0.001973793413128323,-0.0008241344347262622,,,,,,,,
2023-12-29,-0.001108610491700554,9.98708913204144e-05,,,,,,,,
2024-01-02,,,-0.005778381506227257,-0.005778381506227257,,,,,,
2024-01-03,,,-0.013996772827216359,-0.013996772827216359,,,,,,
2024-01-04,,,-0.0004664083264930632,-0.0004664083264930632,,,,,,
2024-01-05,,,-0.002476862662444787,-0.002476862662444787,,,,,,
2024-01-08,,,0.004220751623193037,0.004220751623193037,,,,,,
2024-01-09,,,0.0013821179587200723,0.0013821179587200723,,,,,,
2024-01-10,,,-0.0018720780638796781,-0.0018720780638796781,,,,,,
2024-01-11,,,0.005205303548053685,0.005205303548053685,,,,,,
2024-01-12,,,-0.0003000616930176088,-0.0003000616930176088,,,,,,
2024-01-15,,,0.0002063438653658527,0.0002063438653658527,,,,,,
2024-01-16,,,-0.0048232728224331806,-0.0048232728224331806,,,,,,
2024-01-17,,,-0.008556225184023726,-0.008556225184023726,,,,,,
2024-01-18,,,0.0019732419859562816,0.0019732419859562816,,,,,,
2024-01-19,,,0.020490410234173088,0.020490410234173088,,,,,,
2024-01-22,,,0.00798968747278757,0.00798968747278757,,,,,,
2024-01-23,,,0.0026718636018577993,0.0026718636018577993,,,,,,
2024-01-24,,,0.0023053602768913564,0.0023053602768913564,,,,,,
2024-01-25,,,0.006560206036343394,0.006560206036343394,,,,,,
2024-01-26,,,-0.0005223050003487303,-0.0005223050003487303,,,,,,
2024-01-29,,,0.005877877517148628,0.005877877517148628,,,,,,
2024-01-30,,,0.0007037376080463935,0.0007037376080463935,,,,,,
2024-01-31,,,-0.008312079696171646,-0.008312079696171646,,,,,,
2024-02-01,,,-0.0006315698395483568,-0.0006315698395483568,,,,,,
2024-02-02,,,0.004722751005563804,0.004722751005563804,,,,,,
2024-02-05,,,0.0013020345340947574,0.0013020345340947574,,,,,,
2024-02-06,,,0.0007734435445574501,0.0007734435445574501,,,,,,
2024-02-07,,,-0.0001618200338514141,-0.0001618200338514141,,,,,,
2024-02-08,,,-0.0004366958305200947,-0.0004366958305200947,,,,,,
2024-02-09,,,-6.5839510347665e-05,-6.5839510347665e-05,,,,,,
2024-02-12,,,-4.906215554648494e-05,-4.906215554648494e-05,,,,,,
2024-02-13,,,-0.0015812877555229454,-0.0015812877555229454,,,,,,
2024-02-14,,,0.0006573731275137357,0.0006573731275137357,,,,,,
2024-02-15,,,0.024423942008042553,0.024423942008042553,,,,,,
2024-02-16,,,-3.575286407245105e-05,-3.575286407245105e-05,,,,,,
2024-02-19,,,0.0001266913316884851,0.0001266913316884851,,,,,,
2024-02-20,,,0.00327805806713671,0.00327805806713671,,,,,,
2024-02-21,,,-0.0037223317044815254,-0.0037223317044815254,,,,,,
2024-02-22,,,0.009317746814285304,0.009317746814285304,,,,,,
2024-02-23,,,0.005562752155593357,0.005562752155593357,,,,,,
2024-02-26,,,-0.000627927308423796,-0.000627927308423796,,,,,,
2024-02-27,,,-0.0017512654441868385,-0.0017512654441868385,,,,,,
2024-02-28,,,0.00020889520868557404,0.00020889520868557404,,,,,,
2024-02-29,,,0.0010817809540966381,0.0010817809540966381,,,,,,
2024-03-01,,,0.0017865240118855115,0.0017865240118855115,,,,,,
2024-03-04,,,0.015753279445610835,0.015753279445610835,,,,,,
2024-03-05,,,0.0035039680983066073,0.0035039680983066073,,,,,,
2024-03-06,,,0.003087433547565365,0.003087433547565365,,,,,,
2024-03-07,,,0.009566118367205645,0.009566118367205645,,,,,,
2024-03-08,,,0.0053755433229740815,0.0053755433229740815,,,,,,
2024-03-11,,,-0.005173519529467392,-0.005173519529467392,,,,,,
2024-03-12,,,0.008282885688129913,0.008282885688129913,,,,,,
2024-03-13,,,0.0031111725654826435,0.0031111725654826435,,,,,,
2024-03-14,,,-0.0018926161308413408,-0.0018926161308413408,,,,,,
2024-03-15,,,-0.0026836767645317663,-0.0026836767645317663,,,,,,
2024-03-18,,,0.003531125799052842,0.003531125799052842,,,,,,
2024-03-19,,,0.0028911853685290325,0.0028911853685290325,,,,,,
2024-03-20,,,-0.00043272294906853456,-0.00043272294906853456,,,,,,
2024-03-21,,,0.01650138521803965,0.01650138521803965,,,,,,
2024-03-22,,,-0.0009763205610568081,-0.0009763205610568081,,,,,,
2024-03-25,,,-0.0005491979595828431,-0.0005491979595828431,,,,,,
2024-03-26,,,-0.0011212291792260477,-0.0011212291792260477,,,,,,
2024-03-27,,,0.00295238967161714,0.00295238967161714,,,,,,
2024-03-28,,,0.0004611632891892835,0.0004611632891892835,,,,,,
2024-03-29,,,0.0025975188864477534,0.0025975188864477534,,,,,,
2024-04-01,,,-0.0025482045909084846,-0.0025482045909084846,,,,,,
2024-04-02,,,0.007057422202425364,0.007057422202425364,,,,,,
2024-04-03,,,-0.004003368738808456,-0.004003368738808456,,,,,,
2024-04-04,,,0.0005958575933067424,0.0005958575933067424,,,,,,
2024-04-05,,,-0.0013704343251630781,-0.0013704343251630781,,,,,,
2024-04-08,,,0.005179511140157995,0.005179511140157995,,,,,,
2024-04-09,,,0.012334494620056497,0.012334494620056497,,,,,,
2024-04-10,,,-0.0033187342785142293,-0.0033187342785142293,,,,,,
2024-04-11,,,-0.004416005855227328,-0.004416005855227328,,,,,,
2024-04-12,,,0.004825216025200156,0.004825216025200156,,,,,,
2024-04-15,,,-0.011780115444833997,-0.011780115444833997,,,,,,
2024-04-16,,,-0.021349382878903735,-0.021349382878903735,,,,,,
2024-04-17,,,0.009295142784632698,0.009295142784632698,,,,,,
2024-04-18,,,0.0015194748821490062,0.0015194748821490062,,,,,,
2024-04-19,,,-0.027257014392393482,-0.027257014392393482,,,,,,
2024-04-22,,,-0.003262019021645302,-0.003262019021645302,,,,,,
2024-04-23,,,0.005347316199563347,0.005347316199563347,,,,,,
2024-04-24,,,0.020543234629990265,0.020543234629990265,,,,,,
2024-04-25,,,-0.013323001778141677,-0.013323001778141677,,,,,,
2024-04-26,,,0.014207395736960261,0.014207395736960261,,,,,,
2024-04-29,,,0.012078829433665011,0.012078829433665011,,,,,,
2024-04-30,,,-0.0014923656172019131,-0.0014923656172019131,,,,,,
2024-05-01,,,0.0009369682287208285,0.0009369682287208285,,,,,,
2024-05-02,,,-0.007599020971687491,-0.007599020971687491,,,,,,
2024-05-03,,,0.004682772819528743,0.004682772819528743,,,,,,
2024-05-06,,,0.011087181172613954,0.011087181172613954,,,,,,
2024-05-07,,,0.00506064666360411,0.00506064666360411,,,,,,
2024-05-08,,,0.0014205869986164685,0.0014205869986164685,,,,,,
2024-05-09,,,-0.0008499149133687263,-0.0008499149133687263,,,,,,
2024-05-10,,,0.0037047063037658158,0.0037047063037658158,,,,,,
2024-05-13,,,0.004279053744883497,0.004279053744883497,,,,,,
2024-05-14,,,0.0038868893443048005,0.0038868893443048005,,,,,,
2024-05-15,,,0.009618981719975548,0.009618981719975548,,,,,,
2024-05-16,,,0.0060292932724360215,0.0060292932724360215,,,,,,
2024-05-17,,,-0.0024768855861556117,-0.0024768855861556117,,,,,,
2024-05-20,,,0.00041647459534100936,0.00041647459534100936,,,,,,
2024-05-21,,,-0.00011418770035325524,-0.00011418770035325524,,,,,,
2024-05-22,,,0.010114669326696352,0.010114669326696352,,,,,,
2024-05-23,,,0.001612678819261072,0.001612678819261072,,,,,,
2024-05-24,,,-0.0031812353094010804,-0.0031812353094010804,,,,,,
2024-05-27,,,0.009507507870492767,0.009507507870492767,,,,,,
2024-05-28,,,0.0010200921421410225,0.0010200921421410225,,,,,,
2024-05-29,,,-0.007557345503804669,-0.007557345503804669,,,,,,
2024-05-30,,,-0.010160298929994004,-0.010160298929994004,,,,,,
2024-05-31,,,-0.003154653177493776,-0.003154653177493776,,,,,,
2024-06-03,,,0.010377832015034635,0.010377832015034635,,,,,,
2024-06-04,,,-0.005569891774490087,-0.005569891774490087,,,,,,
2024-06-05,,,0.004243809739244991,0.004243809739244991,,,,,,
2024-06-06,,,0.01585432014644307,0.01585432014644307,,,,,,
2024-06-07,,,-0.004689672411139121,-0.004689672411139121,,,,,,
2024-06-10,,,-0.00044735493021161565,-0.00044735493021161565,,,,,,
2024-06-11,,,0.00031743942396087187,0.00031743942396087187,,,,,,
2024-06-12,,,0.009236249880290669,0.009236249880290669,,,,,,
2024-06-13,,,0.01174501461793465,0.01174501461793465,,,,,,
2024-06-14,,,0.005039744988759904,0.005039744988759904,,,,,,
2024-06-17,,,-0.00024682498729587036,-0.00024682498729587036,,,,,,
2024-06-18,,,0.011056462831899675,0.011056462831899675,,,,,,
2024-06-19,,,0.013349735440404046,0.013349735440404046,,,,,,
2024-06-20,,,0.005635848531115487,0.005635848531115487,,,,,,
2024-06-21,,,-0.005090756522599039,-0.005090756522599039,,,,,,
2024-06-24,,,-0.0115788427519655,-0.0115788427519655,,,,,,
2024-06-25,,,-0.001411527403514589,-0.001411527403514589,,,,,,
2024-06-26,,,0.00274347742085794,0.00274347742085794,,,,,,
2024-06-27,,,-0.0006711695802579497,-0.0006711695802579497,,,,,,
2024-06-28,,,0.005734427334608691,0.005734427334608691,,,,,,
2024-07-01,,,,,-0.0034058386616714854,-0.0034058386616714854,,,,
2024-07-02,,,,,-0.0010412830631577154,-0.0010412830631577154,,,,
2024-07-03,,,,,0.011633457936816088,0.011633457936816088,,,,
2024-07-04,,,,,0.011905681894808435,0.011905681894808435,,,,
2024-07-05,,,,,0.00013517077417577676,0.00013517077417577676,,,,
2024-07-08,,,,,0.013062938909709597,0.013062938909709597,,,,
2024-07-09,,,,,-0.0004615877861944134,-0.0004615877861944134,,,,
2024-07-10,,,,,0.003141537416286765,0.003141537416286765,,,,
2024-07-11,,,,,0.012602492764165555,0.012602492764165555,,,,
2024-07-12,,,,,-0.01549292955590329,-0.01549292955590329,,,,
2024-07-15,,,,,0.0020914068508808537,0.0020914068508808537,,,,
2024-07-16,,,,,0.0041184354362801285,0.0041184354362801285,,,,
2024-07-17,,,,,-0.005751351969233502,-0.005751351969233502,,,,
2024-07-18,,,,,-0.012730954721096373,-0.012730954721096373,,,,
2024-07-19,,,,,-0.01282555969959115,-0.01282555969959115,,,,
2024-07-22,,,,,-0.017047614814952393,-0.017047614814952393,,,,
2024-07-23,,,,,0.015260515589122193,0.015260515589122193,,,,
2024-07-24,,,,,-0.0009923850221625543,-0.0009923850221625543,,,,
2024-07-25,,,,,0.0006667162131364697,0.0006667162131364697,,,,
2024-07-26,,,,,-0.023840590273613915,-0.023840590273613915,,,,
2024-07-29,,,,,0.0031445020951012034,0.0031445020951012034,,,,
2024-07-30,,,,,0.0005453837097247693,0.0005453837097247693,,,,
2024-07-31,,,,,0.002834096165404168,0.002834096165404168,,,,
2024-08-01,,,,,0.014056284896455499,0.014056284896455499,,,,
2024-08-02,,,,,-0.02997734958999808,-0.02997734958999808,,,,
2024-08-05,,,,,-0.0626112939543157,-0.0626112939543157,,,,
2024-08-06,,,,,0.027290992994526777,0.01375882933047589,,,,
2024-08-07,,,,,0.020713618920839647,0.011104950450770989,,,,
2024-08-08,,,,,-0.011985167806626021,-0.006674387958769308,,,,
2024-08-09,,,,,0.018767747932673235,0.011412029329781692,,,,
2024-08-12,,,,,0.010564928489347878,0.006618307309987981,,,,
2024-08-13,,,,,0.003711221227897191,0.00277188355638934,,,,
2024-08-14,,,,,0.008764974428596377,0.005857650921509775,,,,
2024-08-15,,,,,-0.003363798436631743,-0.002023531201018657,,,,
2024-08-16,,,,,0.015583002924978037,0.010073544442688686,,,,
2024-08-19,,,,,-0.0012046414722331888,-0.001391471388646626,,,,
2024-08-20,,,,,0.0005651468513013305,0.00012915635540042622,,,,
2024-08-21,,,,,-0.0039600063662911435,-0.0019956933915656846,,,,
2024-08-22,,,,,-0.0037724592776261358,-0.0022818161034709435,,,,
2024-08-23,,,,,0.00110824930467035,0.0006262459978436181,,,,
2024-08-26,,,,,0.0035668721851236426,0.003210593662277079,,,,
2024-08-27,,,,,-0.0015282931942266484,-0.0011023715957063686,,,,
2024-08-28,,,,,0.00378996297758055,0.0009742802351516268,,,,
2024-08-29,,,,,-0.007139705749192479,-0.0046845000300514,,,,
2024-08-30,,,,,0.005988320946730853,0.004810819440282861,,,,
2024-09-02,,,,,-0.0034663840911637227,-0.0037055145259463312,,,,
2024-09-03,,,,,-0.0012227122951400716,-0.0012227122951400716,,,,
2024-09-04,,,,,-0.0298261951159559,-0.0298261951159559,,,,
2024-09-05,,,,,0.0028922095714221745,0.0028922095714221745,,,,
2024-09-06,,,,,0.0057027709973094245,0.0057027709973094245,,,,
2024-09-09,,,,,-0.010992184175391457,-0.010992184175391457,,,,
2024-09-10,,,,,0.0007408773818852836,0.0007408773818852836,,,,
2024-09-11,,,,,-0.0021831283316134146,-0.0021831283316134146,,,,
2024-09-12,,,,,0.021238397016378648,0.020277791435436416,,,,
2024-09-13,,,,,0.004218933845039131,0.0033664197577636663,,,,
2024-09-16,,,,,0.001959321336769644,0.0024553519861252497,,,,
2024-09-17,,,,,-0.00029308455349322715,-0.00029308455349322715,,,,
2024-09-18,,,,,-0.004690671288659153,-0.005721107185741511,,,,
2024-09-19,,,,,0.010336155210937694,0.010104100359871014,,,,
2024-09-20,,,,,0.006334398456603559,0.0057702976531305,,,,
2024-09-23,,,,,0.005920008972992782,0.005515232981081705,,,,
2024-09-24,,,,,0.0067123169468244525,0.006937808653030661,,,,
2024-09-25,,,,,0.009666840562762609,0.009616461307149764,,,,
2024-09-26,,,,,0.005061788378668155,0.006345001556328357,,,,
2024-09-27,,,,,0.003456155070091846,0.004338811391679317,,,,
2024-09-30,,,,,-0.008834933410038964,-0.009444947046994842,,,,
2024-10-01,,,,,0.0023579595183027676,0.0024886559799735244,,,,
2024-10-02,,,,,-0.0005668760177728327,-0.0005668760177728327,,,,
2024-10-03,,,,,-0.0010291957612623785,-0.0010291957612623785,,,,
2024-10-04,,,,,0.0110537273550742,0.007828427194241941,,,,
2024-10-07,,,,,0.014232889845624843,0.013867820698484084,,,,
2024-10-08,,,,,-0.011178779856020272,-0.012143843569414807,,,,
2024-10-09,,,,,0.0002443794182154888,0.0012111777714550883,,,,
2024-10-10,,,,,-0.00019822715069435964,-0.00019822715069435964,,,,
2024-10-11,,,,,0.006355898062825316,0.005559258628367072,,,,
2024-10-14,,,,,0.0025681516125571065,0.003018219199276408,,,,
2024-10-15,,,,,0.005906147526517362,0.007845801462581648,,,,
2024-10-16,,,,,-0.009239449234775793,-0.009138984810525663,,,,
2024-10-17,,,,,0.0009081328275671482,0.0009836584586844475,,,,
2024-10-18,,,,,0.011287493118210565,0.011136162750273177,,,,
2024-10-21,,,,,-0.0004354879932066449,0.0003184304789511093,,,,
2024-10-22,,,,,-0.0011323347789328289,-0.001439457339394388,,,,
2024-10-23,,,,,-0.0009074823074306936,-0.001999962782983889,,,,
2024-10-24,,,,,-0.005585110126309473,-0.0056098680707716625,,,,
2024-10-25,,,,,0.003289675879136453,0.004031954269729885,,,,
2024-10-28,,,,,-0.0018254183682218004,-0.0007421850918859773,,,,
2024-10-29,,,,,-0.010858122072250405,-0.01026325220054357,,,,
2024-10-30,,,,,0.00014329238164729097,-1.4136946412090219e-05,,,,
2024-10-31,,,,,-0.00014364150917124674,-0.00014364150917124674,,,,
2024-11-01,,,,,-0.007739426484286404,-0.007676926484286404,,,,
2024-11-04,,,,,0.0067683706610023025,0.0067683706610023025,,,,
2024-11-05,,,,,0.005099551752979585,0.005099551752979585,,,,
2024-11-06,,,,,0.005540610111905054,0.005540610111905054,,,,
2024-11-07,,,,,0.009367550796142451,0.009367550796142451,,,,
2024-11-08,,,,,0.006384854970179758,0.006384854970179758,,,,
2024-11-11,,,,,-0.0021266129674181464,-0.0021266129674181464,,,,
2024-11-12,,,,,-0.01468709454741291,-0.01468709454741291,,,,
2024-11-13,,,,,-0.0020930151575612034,-0.0020930151575612034,,,,
2024-11-14,,,,,-0.0057999004157169316,-0.0057999004157169316,,,,
2024-11-15,,,,,0.0002023049967905109,0.0002023049967905109,,,,
2024-11-18,,,,,-0.007137731315532529,-0.007137731315532529,,,,
2024-11-19,,,,,0.005641851569317065,0.005641851569317065,,,,
2024-11-20,,,,,0.0007631284993931035,0.0007631284993931035,,,,
2024-11-21,,,,,-0.004374022194876206,-0.004374022194876206,,,,
2024-11-22,,,,,0.007807358736353272,0.007807358736353272,,,,
2024-11-25,,,,,0.0027287698493613805,0.0027287698493613805,,,,
2024-11-26,,,,,-0.009606000678995965,-0.009606000678995965,,,,
2024-11-27,,,,,-0.005247861970789057,-0.005247861970789057,,,,
2024-11-28,,,,,-0.0027302331093579037,-0.0027302331093579037,,,,
2024-11-29,,,,,0.004492433965505655,0.004492433965505655,,,,
2024-12-02,,,,,0.01147551397296956,0.01147551397296956,,,,
2024-12-03,,,,,0.0074027009256382136,0.0074027009256382136,,,,
2024-12-04,,,,,0.004058757891109268,0.004058757891109268,,,,
2024-12-05,,,,,0.00280432646160554,0.00280432646160554,,,,
2024-12-06,,,,,-0.0004195490313703239,-0.0004195490313703239,,,,
2024-12-09,,,,,0.0011336417312288064,0.0011336417312288064,,,,
2024-12-10,,,,,-0.00229004148140044,-0.00229004148140044,,,,
2024-12-11,,,,,-0.00518741152564401,-0.00518741152564401,,,,
2024-12-12,,,,,0.006838236871431181,0.006838236871431181,,,,
2024-12-13,,,,,-0.0040060977212848636,-0.0040060977212848636,,,,
2024-12-16,,,,,-0.001372602559783592,-0.001372602559783592,,,,
2024-12-17,,,,,0.0041191419130870086,0.0041191419130870086,,,,
2024-12-18,,,,,-0.0017674799757724162,-0.0017674799757724162,,,,
2024-12-19,,,,,-0.011836035631759518,-0.011836035631759518,,,,
2024-12-20,,,,,-0.0056394746348481855,-0.0056394746348481855,,,,
2024-12-23,,,,,0.014700361635659577,0.014700361635659577,,,,
